code,country,year,hospital_stay_length
DEU,Germany,2009,11.4
DEU,Germany,2009,4.0
DEU,Germany,2009,6.4
DEU,Germany,2009,7.3
DEU,Germany,2009,13.9
DEU,Germany,2009,6.0
DEU,Germany,2009,5.7
DEU,Germany,2009,12.8
DEU,Germany,2009,12.3
DEU,Germany,2009,13.7
DEU,Germany,2009,7.4
DEU,Germany,2009,3.1
DEU,Germany,2009,8.4
DEU,Germany,2009,1.4
DEU,Germany,2009,8.9
DEU,Germany,2009,3.7
DEU,Germany,2009,2.1
DEU,Germany,2009,17.4
DEU,Germany,2009,10.7
DEU,Germany,2009,7.3
DEU,Germany,2009,34.4
DEU,Germany,2009,35.1
DEU,Germany,2009,23.9
DEU,Germany,2009,8.6
DEU,Germany,2009,15.7
DEU,Germany,2009,13.5
DEU,Germany,2009,14.4
DEU,Germany,2009,10.0
DEU,Germany,2009,12.8
DEU,Germany,2009,7.9
DEU,Germany,2009,24.3
DEU,Germany,2009,8.5
DEU,Germany,2009,7.5
DEU,Germany,2009,10.0
DEU,Germany,2009,5.9
DEU,Germany,2009,6.1
DEU,Germany,2009,6.9
DEU,Germany,2009,12.3
DEU,Germany,2009,8.0
DEU,Germany,2009,11.2
DEU,Germany,2009,5.3
DEU,Germany,2009,6.0
DEU,Germany,2009,11.2
DEU,Germany,2009,15.4
DEU,Germany,2009,11.5
DEU,Germany,2009,7.0
DEU,Germany,2009,6.3
DEU,Germany,2009,4.5
DEU,Germany,2009,4.6
DEU,Germany,2009,8.5
DEU,Germany,2009,4.3
DEU,Germany,2009,10.4
DEU,Germany,2009,16.3
DEU,Germany,2009,12.4
DEU,Germany,2009,4.4
DEU,Germany,2009,10.2
DEU,Germany,2009,11.7
DEU,Germany,2009,6.7
DEU,Germany,2009,11.4
DEU,Germany,2009,6.5
DEU,Germany,2009,5.1
DEU,Germany,2009,10.8
DEU,Germany,2009,9.8
DEU,Germany,2009,4.5
DEU,Germany,2009,5.7
DEU,Germany,2009,10.0
DEU,Germany,2009,6.7
DEU,Germany,2009,6.4
DEU,Germany,2009,11.5
DEU,Germany,2009,11.6
DEU,Germany,2009,11.0
DEU,Germany,2009,12.6
DEU,Germany,2009,9.0
DEU,Germany,2009,6.3
DEU,Germany,2009,15.5
DEU,Germany,2009,8.3
DEU,Germany,2009,10.0
DEU,Germany,2009,6.3
DEU,Germany,2009,4.2
DEU,Germany,2009,27.7
DEU,Germany,2009,14.5
DEU,Germany,2009,8.0
DEU,Germany,2009,9.7
DEU,Germany,2009,10.5
DEU,Germany,2009,12.0
DEU,Germany,2009,16.3
DEU,Germany,2009,14.8
DEU,Germany,2009,9.5
DEU,Germany,2009,6.1
DEU,Germany,2009,14.1
DEU,Germany,2009,10.8
DEU,Germany,2009,8.4
DEU,Germany,2009,11.2
DEU,Germany,2009,8.1
DEU,Germany,2009,6.5
DEU,Germany,2009,12.0
DEU,Germany,2009,10.4
DEU,Germany,2009,7.0
DEU,Germany,2009,8.5
DEU,Germany,2009,10.1
DEU,Germany,2009,4.5
DEU,Germany,2009,3.3
DEU,Germany,2009,6.7
DEU,Germany,2009,10.6
DEU,Germany,2009,5.2
DEU,Germany,2009,9.6
DEU,Germany,2009,5.6
DEU,Germany,2009,5.3
DEU,Germany,2009,3.7
DEU,Germany,2009,3.7
DEU,Germany,2009,3.6
DEU,Germany,2009,13.9
DEU,Germany,2009,3.2
DEU,Germany,2009,6.7
DEU,Germany,2009,2.6
DEU,Germany,2009,9.9
DEU,Germany,2009,2.9
DEU,Germany,2009,11.9
DEU,Germany,2009,27.5
DEU,Germany,2009,17.2
DEU,Germany,2009,9.9
DEU,Germany,2009,8.3
DEU,Germany,2009,8.7
DEU,Germany,2009,5.3
DEU,Germany,2009,3.8
DEU,Germany,2009,5.0
DEU,Germany,2009,2.9
DEU,Germany,2009,17.3
DEU,Germany,2009,5.9
DEU,Germany,2009,7.1
DEU,Germany,2009,5.3
DEU,Germany,2009,3.0
DEU,Germany,2009,3.7
DEU,Germany,2009,10.1
DEU,Germany,2009,20.5
DEU,Germany,2010,5.7
DEU,Germany,2010,3.1
DEU,Germany,2010,5.4
DEU,Germany,2010,4.3
DEU,Germany,2010,2.3
DEU,Germany,2010,2.4
DEU,Germany,2010,5.0
DEU,Germany,2010,4.5
DEU,Germany,2010,3.5
DEU,Germany,2010,5.1
DEU,Germany,2010,4.5
DEU,Germany,2010,4.5
DEU,Germany,2010,4.1
DEU,Germany,2010,4.8
DEU,Germany,2010,11.2
DEU,Germany,2010,4.0
DEU,Germany,2010,6.3
DEU,Germany,2010,7.1
DEU,Germany,2010,13.6
DEU,Germany,2010,5.9
DEU,Germany,2010,5.6
DEU,Germany,2010,12.5
DEU,Germany,2010,11.9
DEU,Germany,2010,13.1
DEU,Germany,2010,7.1
DEU,Germany,2010,2.9
DEU,Germany,2010,8.2
DEU,Germany,2010,1.6
DEU,Germany,2010,8.9
DEU,Germany,2010,3.6
DEU,Germany,2010,2.1
DEU,Germany,2010,17.1
DEU,Germany,2010,10.9
DEU,Germany,2010,6.9
DEU,Germany,2010,33.9
DEU,Germany,2010,34.8
DEU,Germany,2010,23.6
DEU,Germany,2010,8.5
DEU,Germany,2010,24.2
DEU,Germany,2010,14.9
DEU,Germany,2010,13.3
DEU,Germany,2010,14.5
DEU,Germany,2010,9.8
DEU,Germany,2010,12.5
DEU,Germany,2010,7.7
DEU,Germany,2010,8.2
DEU,Germany,2010,7.3
DEU,Germany,2010,9.7
DEU,Germany,2010,5.7
DEU,Germany,2010,5.7
DEU,Germany,2010,6.8
DEU,Germany,2010,12.2
DEU,Germany,2010,8.0
DEU,Germany,2010,11.1
DEU,Germany,2010,5.3
DEU,Germany,2010,5.8
DEU,Germany,2010,10.9
DEU,Germany,2010,15.2
DEU,Germany,2010,11.3
DEU,Germany,2010,6.9
DEU,Germany,2010,5.9
DEU,Germany,2010,4.3
DEU,Germany,2010,4.4
DEU,Germany,2010,10.2
DEU,Germany,2010,8.4
DEU,Germany,2010,4.5
DEU,Germany,2010,10.0
DEU,Germany,2010,16.3
DEU,Germany,2010,12.1
DEU,Germany,2010,4.3
DEU,Germany,2010,11.5
DEU,Germany,2010,6.5
DEU,Germany,2010,11.3
DEU,Germany,2010,6.1
DEU,Germany,2010,5.0
DEU,Germany,2010,10.6
DEU,Germany,2010,9.6
DEU,Germany,2010,4.3
DEU,Germany,2010,5.5
DEU,Germany,2010,9.9
DEU,Germany,2010,6.5
DEU,Germany,2010,6.5
DEU,Germany,2010,11.6
DEU,Germany,2010,11.4
DEU,Germany,2010,11.3
DEU,Germany,2010,12.7
DEU,Germany,2010,8.9
DEU,Germany,2010,6.1
DEU,Germany,2010,14.8
DEU,Germany,2010,8.4
DEU,Germany,2010,9.9
DEU,Germany,2010,6.1
DEU,Germany,2010,4.1
DEU,Germany,2010,27.0
DEU,Germany,2010,14.3
DEU,Germany,2010,7.8
DEU,Germany,2010,9.5
DEU,Germany,2010,10.1
DEU,Germany,2010,11.7
DEU,Germany,2010,16.0
DEU,Germany,2010,14.6
DEU,Germany,2010,9.3
DEU,Germany,2010,6.0
DEU,Germany,2010,13.7
DEU,Germany,2010,10.4
DEU,Germany,2010,8.3
DEU,Germany,2010,11.0
DEU,Germany,2010,8.0
DEU,Germany,2010,6.5
DEU,Germany,2010,11.9
DEU,Germany,2010,10.3
DEU,Germany,2010,6.8
DEU,Germany,2010,8.4
DEU,Germany,2010,9.9
DEU,Germany,2010,4.3
DEU,Germany,2010,3.1
DEU,Germany,2010,6.5
DEU,Germany,2010,10.5
DEU,Germany,2010,5.2
DEU,Germany,2010,9.4
DEU,Germany,2010,5.4
DEU,Germany,2010,5.3
DEU,Germany,2010,3.5
DEU,Germany,2010,3.6
DEU,Germany,2010,3.7
DEU,Germany,2010,13.7
DEU,Germany,2010,3.2
DEU,Germany,2010,6.5
DEU,Germany,2010,2.7
DEU,Germany,2010,9.4
DEU,Germany,2010,2.9
DEU,Germany,2010,11.7
DEU,Germany,2010,27.4
DEU,Germany,2010,4.8
DEU,Germany,2010,16.9
DEU,Germany,2010,9.5
DEU,Germany,2010,8.2
DEU,Germany,2010,8.6
DEU,Germany,2010,5.1
DEU,Germany,2010,3.6
DEU,Germany,2010,2.9
DEU,Germany,2010,14.1
DEU,Germany,2010,5.8
DEU,Germany,2010,6.8
DEU,Germany,2010,5.1
DEU,Germany,2010,2.9
DEU,Germany,2010,3.6
DEU,Germany,2010,10.0
DEU,Germany,2010,20.7
DEU,Germany,2011,5.6
DEU,Germany,2011,3.1
DEU,Germany,2011,5.2
DEU,Germany,2011,4.1
DEU,Germany,2011,2.3
DEU,Germany,2011,2.4
DEU,Germany,2011,4.9
DEU,Germany,2011,4.4
DEU,Germany,2011,3.3
DEU,Germany,2011,4.9
DEU,Germany,2011,4.4
DEU,Germany,2011,4.4
DEU,Germany,2011,4.1
DEU,Germany,2011,4.6
DEU,Germany,2011,11.0
DEU,Germany,2011,4.1
DEU,Germany,2011,6.2
DEU,Germany,2011,6.9
DEU,Germany,2011,13.0
DEU,Germany,2011,5.8
DEU,Germany,2011,5.5
DEU,Germany,2011,12.4
DEU,Germany,2011,11.5
DEU,Germany,2011,12.3
DEU,Germany,2011,6.8
DEU,Germany,2011,2.8
DEU,Germany,2011,8.0
DEU,Germany,2011,1.5
DEU,Germany,2011,8.6
DEU,Germany,2011,3.5
DEU,Germany,2011,2.0
DEU,Germany,2011,17.1
DEU,Germany,2011,10.8
DEU,Germany,2011,7.0
DEU,Germany,2011,33.3
DEU,Germany,2011,34.3
DEU,Germany,2011,23.5
DEU,Germany,2011,8.4
DEU,Germany,2011,24.1
DEU,Germany,2011,14.3
DEU,Germany,2011,12.8
DEU,Germany,2011,14.6
DEU,Germany,2011,9.4
DEU,Germany,2011,12.1
DEU,Germany,2011,7.4
DEU,Germany,2011,8.1
DEU,Germany,2011,7.3
DEU,Germany,2011,9.3
DEU,Germany,2011,5.4
DEU,Germany,2011,5.4
DEU,Germany,2011,6.7
DEU,Germany,2011,11.9
DEU,Germany,2011,7.8
DEU,Germany,2011,10.9
DEU,Germany,2011,5.2
DEU,Germany,2011,5.6
DEU,Germany,2011,10.7
DEU,Germany,2011,14.7
DEU,Germany,2011,11.1
DEU,Germany,2011,6.7
DEU,Germany,2011,5.8
DEU,Germany,2011,4.3
DEU,Germany,2011,4.2
DEU,Germany,2011,10.0
DEU,Germany,2011,8.1
DEU,Germany,2011,4.2
DEU,Germany,2011,9.8
DEU,Germany,2011,16.1
DEU,Germany,2011,11.6
DEU,Germany,2011,4.1
DEU,Germany,2011,11.1
DEU,Germany,2011,6.3
DEU,Germany,2011,11.2
DEU,Germany,2011,5.8
DEU,Germany,2011,4.8
DEU,Germany,2011,10.4
DEU,Germany,2011,9.3
DEU,Germany,2011,4.2
DEU,Germany,2011,5.3
DEU,Germany,2011,9.6
DEU,Germany,2011,6.3
DEU,Germany,2011,6.3
DEU,Germany,2011,11.0
DEU,Germany,2011,11.1
DEU,Germany,2011,11.0
DEU,Germany,2011,12.5
DEU,Germany,2011,8.7
DEU,Germany,2011,5.9
DEU,Germany,2011,16.2
DEU,Germany,2011,8.2
DEU,Germany,2011,9.7
DEU,Germany,2011,6.2
DEU,Germany,2011,4.0
DEU,Germany,2011,26.6
DEU,Germany,2011,13.9
DEU,Germany,2011,7.6
DEU,Germany,2011,9.3
DEU,Germany,2011,9.6
DEU,Germany,2011,11.3
DEU,Germany,2011,15.7
DEU,Germany,2011,14.2
DEU,Germany,2011,8.9
DEU,Germany,2011,5.8
DEU,Germany,2011,13.0
DEU,Germany,2011,10.3
DEU,Germany,2011,8.1
DEU,Germany,2011,10.7
DEU,Germany,2011,7.8
DEU,Germany,2011,6.2
DEU,Germany,2011,11.6
DEU,Germany,2011,10.0
DEU,Germany,2011,6.6
DEU,Germany,2011,8.3
DEU,Germany,2011,9.6
DEU,Germany,2011,4.2
DEU,Germany,2011,2.9
DEU,Germany,2011,6.3
DEU,Germany,2011,10.2
DEU,Germany,2011,5.1
DEU,Germany,2011,9.1
DEU,Germany,2011,5.2
DEU,Germany,2011,5.1
DEU,Germany,2011,3.4
DEU,Germany,2011,3.6
DEU,Germany,2011,3.7
DEU,Germany,2011,13.4
DEU,Germany,2011,26.7
DEU,Germany,2011,3.0
DEU,Germany,2011,6.5
DEU,Germany,2011,2.7
DEU,Germany,2011,9.2
DEU,Germany,2011,2.8
DEU,Germany,2011,11.5
DEU,Germany,2011,4.7
DEU,Germany,2011,16.7
DEU,Germany,2011,9.4
DEU,Germany,2011,8.1
DEU,Germany,2011,8.4
DEU,Germany,2011,5.1
DEU,Germany,2011,3.5
DEU,Germany,2011,2.8
DEU,Germany,2011,11.3
DEU,Germany,2011,5.6
DEU,Germany,2011,6.8
DEU,Germany,2011,4.9
DEU,Germany,2011,2.9
DEU,Germany,2011,3.5
DEU,Germany,2011,9.8
DEU,Germany,2011,20.3
DEU,Germany,2012,5.5
DEU,Germany,2012,3.0
DEU,Germany,2012,5.0
DEU,Germany,2012,4.0
DEU,Germany,2012,2.3
DEU,Germany,2012,2.4
DEU,Germany,2012,4.7
DEU,Germany,2012,4.3
DEU,Germany,2012,3.1
DEU,Germany,2012,4.7
DEU,Germany,2012,4.3
DEU,Germany,2012,4.4
DEU,Germany,2012,3.8
DEU,Germany,2012,4.5
DEU,Germany,2012,10.8
DEU,Germany,2012,4.1
DEU,Germany,2012,6.2
DEU,Germany,2012,6.8
DEU,Germany,2012,12.9
DEU,Germany,2012,5.7
DEU,Germany,2012,5.4
DEU,Germany,2012,12.2
DEU,Germany,2012,11.4
DEU,Germany,2012,12.1
DEU,Germany,2012,6.8
DEU,Germany,2012,2.7
DEU,Germany,2012,7.9
DEU,Germany,2012,1.5
DEU,Germany,2012,8.8
DEU,Germany,2012,3.4
DEU,Germany,2012,2.0
DEU,Germany,2012,16.5
DEU,Germany,2012,10.9
DEU,Germany,2012,7.1
DEU,Germany,2012,32.2
DEU,Germany,2012,34.3
DEU,Germany,2012,23.5
DEU,Germany,2012,8.5
DEU,Germany,2012,24.1
DEU,Germany,2012,13.8
DEU,Germany,2012,12.8
DEU,Germany,2012,15.0
DEU,Germany,2012,9.3
DEU,Germany,2012,11.8
DEU,Germany,2012,7.4
DEU,Germany,2012,7.8
DEU,Germany,2012,7.0
DEU,Germany,2012,9.0
DEU,Germany,2012,5.9
DEU,Germany,2012,5.1
DEU,Germany,2012,5.2
DEU,Germany,2012,6.5
DEU,Germany,2012,11.8
DEU,Germany,2012,7.7
DEU,Germany,2012,10.8
DEU,Germany,2012,5.1
DEU,Germany,2012,5.5
DEU,Germany,2012,10.4
DEU,Germany,2012,14.7
DEU,Germany,2012,11.0
DEU,Germany,2012,6.5
DEU,Germany,2012,5.9
DEU,Germany,2012,4.2
DEU,Germany,2012,4.2
DEU,Germany,2012,9.9
DEU,Germany,2012,8.1
DEU,Germany,2012,4.1
DEU,Germany,2012,9.8
DEU,Germany,2012,16.2
DEU,Germany,2012,11.2
DEU,Germany,2012,4.0
DEU,Germany,2012,10.9
DEU,Germany,2012,6.1
DEU,Germany,2012,10.9
DEU,Germany,2012,5.6
DEU,Germany,2012,4.8
DEU,Germany,2012,10.3
DEU,Germany,2012,9.4
DEU,Germany,2012,4.0
DEU,Germany,2012,5.2
DEU,Germany,2012,9.5
DEU,Germany,2012,6.2
DEU,Germany,2012,10.6
DEU,Germany,2012,10.8
DEU,Germany,2012,11.0
DEU,Germany,2012,12.5
DEU,Germany,2012,8.6
DEU,Germany,2012,5.8
DEU,Germany,2012,15.2
DEU,Germany,2012,8.0
DEU,Germany,2012,9.5
DEU,Germany,2012,6.3
DEU,Germany,2012,4.0
DEU,Germany,2012,26.0
DEU,Germany,2012,13.6
DEU,Germany,2012,7.8
DEU,Germany,2012,9.2
DEU,Germany,2012,9.4
DEU,Germany,2012,9.8
DEU,Germany,2012,11.1
DEU,Germany,2012,15.6
DEU,Germany,2012,14.1
DEU,Germany,2012,8.6
DEU,Germany,2012,5.5
DEU,Germany,2012,12.7
DEU,Germany,2012,8.0
DEU,Germany,2012,10.4
DEU,Germany,2012,7.7
DEU,Germany,2012,6.1
DEU,Germany,2012,11.4
DEU,Germany,2012,9.9
DEU,Germany,2012,6.4
DEU,Germany,2012,8.2
DEU,Germany,2012,9.3
DEU,Germany,2012,4.0
DEU,Germany,2012,2.7
DEU,Germany,2012,6.2
DEU,Germany,2012,10.0
DEU,Germany,2012,5.2
DEU,Germany,2012,8.9
DEU,Germany,2012,5.1
DEU,Germany,2012,5.0
DEU,Germany,2012,3.2
DEU,Germany,2012,3.5
DEU,Germany,2012,3.7
DEU,Germany,2012,13.0
DEU,Germany,2012,26.5
DEU,Germany,2012,3.1
DEU,Germany,2012,6.2
DEU,Germany,2012,2.6
DEU,Germany,2012,9.2
DEU,Germany,2012,2.7
DEU,Germany,2012,11.3
DEU,Germany,2012,4.6
DEU,Germany,2012,16.6
DEU,Germany,2012,9.3
DEU,Germany,2012,8.0
DEU,Germany,2012,8.4
DEU,Germany,2012,5.2
DEU,Germany,2012,3.5
DEU,Germany,2012,2.8
DEU,Germany,2012,15.4
DEU,Germany,2012,5.5
DEU,Germany,2012,6.8
DEU,Germany,2012,4.8
DEU,Germany,2012,2.8
DEU,Germany,2012,3.4
DEU,Germany,2012,9.7
DEU,Germany,2012,20.0
DEU,Germany,2013,5.4
DEU,Germany,2013,2.9
DEU,Germany,2013,4.8
DEU,Germany,2013,3.9
DEU,Germany,2013,2.3
DEU,Germany,2013,2.3
DEU,Germany,2013,4.6
DEU,Germany,2013,4.2
DEU,Germany,2013,3.0
DEU,Germany,2013,4.5
DEU,Germany,2013,4.2
DEU,Germany,2013,6.7
DEU,Germany,2013,4.3
DEU,Germany,2013,3.7
DEU,Germany,2013,4.5
DEU,Germany,2013,10.6
DEU,Germany,2013,4.0
DEU,Germany,2013,6.2
DEU,Germany,2013,12.5
DEU,Germany,2013,5.7
DEU,Germany,2013,5.4
DEU,Germany,2013,12.2
DEU,Germany,2013,11.2
DEU,Germany,2013,11.8
DEU,Germany,2013,6.7
DEU,Germany,2013,2.7
DEU,Germany,2013,7.9
DEU,Germany,2013,6.0
DEU,Germany,2013,8.9
DEU,Germany,2013,3.3
DEU,Germany,2013,1.9
DEU,Germany,2013,16.6
DEU,Germany,2013,10.9
DEU,Germany,2013,6.8
DEU,Germany,2013,32.0
DEU,Germany,2013,34.5
DEU,Germany,2013,23.6
DEU,Germany,2013,8.4
DEU,Germany,2013,24.2
DEU,Germany,2013,13.3
DEU,Germany,2013,12.7
DEU,Germany,2013,15.1
DEU,Germany,2013,9.2
DEU,Germany,2013,11.6
DEU,Germany,2013,7.4
DEU,Germany,2013,7.7
DEU,Germany,2013,6.9
DEU,Germany,2013,9.1
DEU,Germany,2013,5.7
DEU,Germany,2013,4.9
DEU,Germany,2013,4.9
DEU,Germany,2013,6.5
DEU,Germany,2013,11.8
DEU,Germany,2013,7.7
DEU,Germany,2013,10.7
DEU,Germany,2013,5.0
DEU,Germany,2013,5.4
DEU,Germany,2013,10.3
DEU,Germany,2013,13.9
DEU,Germany,2013,11.0
DEU,Germany,2013,6.3
DEU,Germany,2013,5.9
DEU,Germany,2013,4.1
DEU,Germany,2013,4.2
DEU,Germany,2013,10.7
DEU,Germany,2013,8.1
DEU,Germany,2013,4.2
DEU,Germany,2013,9.9
DEU,Germany,2013,16.3
DEU,Germany,2013,11.0
DEU,Germany,2013,4.0
DEU,Germany,2013,9.3
DEU,Germany,2013,10.5
DEU,Germany,2013,5.9
DEU,Germany,2013,10.8
DEU,Germany,2013,5.5
DEU,Germany,2013,4.7
DEU,Germany,2013,10.3
DEU,Germany,2013,3.9
DEU,Germany,2013,5.1
DEU,Germany,2013,9.6
DEU,Germany,2013,10.4
DEU,Germany,2013,10.5
DEU,Germany,2013,11.2
DEU,Germany,2013,12.6
DEU,Germany,2013,8.6
DEU,Germany,2013,5.7
DEU,Germany,2013,13.5
DEU,Germany,2013,15.9
DEU,Germany,2013,7.9
DEU,Germany,2013,9.4
DEU,Germany,2013,6.4
DEU,Germany,2013,4.0
DEU,Germany,2013,26.1
DEU,Germany,2013,7.8
DEU,Germany,2013,9.1
DEU,Germany,2013,9.3
DEU,Germany,2013,9.6
DEU,Germany,2013,11.0
DEU,Germany,2013,15.4
DEU,Germany,2013,14.1
DEU,Germany,2013,8.4
DEU,Germany,2013,5.5
DEU,Germany,2013,12.4
DEU,Germany,2013,7.8
DEU,Germany,2013,10.2
DEU,Germany,2013,7.6
DEU,Germany,2013,5.2
DEU,Germany,2013,11.2
DEU,Germany,2013,9.8
DEU,Germany,2013,6.3
DEU,Germany,2013,8.2
DEU,Germany,2013,9.0
DEU,Germany,2013,3.9
DEU,Germany,2013,2.6
DEU,Germany,2013,6.0
DEU,Germany,2013,9.9
DEU,Germany,2013,5.1
DEU,Germany,2013,8.8
DEU,Germany,2013,4.9
DEU,Germany,2013,4.9
DEU,Germany,2013,3.2
DEU,Germany,2013,1.6
DEU,Germany,2013,3.4
DEU,Germany,2013,3.9
DEU,Germany,2013,13.1
DEU,Germany,2013,26.6
DEU,Germany,2013,2.9
DEU,Germany,2013,6.2
DEU,Germany,2013,2.5
DEU,Germany,2013,9.1
DEU,Germany,2013,2.5
DEU,Germany,2013,11.3
DEU,Germany,2013,4.6
DEU,Germany,2013,16.5
DEU,Germany,2013,9.3
DEU,Germany,2013,7.9
DEU,Germany,2013,8.4
DEU,Germany,2013,5.2
DEU,Germany,2013,3.4
DEU,Germany,2013,2.7
DEU,Germany,2013,18.4
DEU,Germany,2013,5.4
DEU,Germany,2013,6.8
DEU,Germany,2013,4.7
DEU,Germany,2013,2.8
DEU,Germany,2013,3.3
DEU,Germany,2013,9.6
DEU,Germany,2013,20.0
DEU,Germany,2014,3.1
DEU,Germany,2014,4.6
DEU,Germany,2014,3.9
DEU,Germany,2014,2.3
DEU,Germany,2014,2.3
DEU,Germany,2014,4.5
DEU,Germany,2014,4.1
DEU,Germany,2014,2.9
DEU,Germany,2014,4.3
DEU,Germany,2014,4.1
DEU,Germany,2014,6.5
DEU,Germany,2014,4.3
DEU,Germany,2014,3.6
DEU,Germany,2014,4.4
DEU,Germany,2014,10.3
DEU,Germany,2014,3.9
DEU,Germany,2014,6.1
DEU,Germany,2014,12.3
DEU,Germany,2014,5.6
DEU,Germany,2014,5.3
DEU,Germany,2014,11.9
DEU,Germany,2014,10.9
DEU,Germany,2014,11.4
DEU,Germany,2014,6.6
DEU,Germany,2014,2.6
DEU,Germany,2014,7.8
DEU,Germany,2014,5.8
DEU,Germany,2014,8.8
DEU,Germany,2014,3.3
DEU,Germany,2014,1.9
DEU,Germany,2014,16.7
DEU,Germany,2014,11.1
DEU,Germany,2014,6.7
DEU,Germany,2014,32.8
DEU,Germany,2014,34.9
DEU,Germany,2014,23.5
DEU,Germany,2014,8.3
DEU,Germany,2014,24.4
DEU,Germany,2014,13.4
DEU,Germany,2014,12.8
DEU,Germany,2014,15.5
DEU,Germany,2014,9.0
DEU,Germany,2014,11.4
DEU,Germany,2014,7.3
DEU,Germany,2014,7.5
DEU,Germany,2014,6.8
DEU,Germany,2014,8.9
DEU,Germany,2014,5.6
DEU,Germany,2014,4.7
DEU,Germany,2014,4.7
DEU,Germany,2014,6.4
DEU,Germany,2014,11.2
DEU,Germany,2014,7.6
DEU,Germany,2014,10.6
DEU,Germany,2014,4.9
DEU,Germany,2014,5.2
DEU,Germany,2014,10.1
DEU,Germany,2014,13.6
DEU,Germany,2014,10.7
DEU,Germany,2014,5.6
DEU,Germany,2014,4.0
DEU,Germany,2014,4.0
DEU,Germany,2014,10.7
DEU,Germany,2014,7.9
DEU,Germany,2014,4.0
DEU,Germany,2014,9.6
DEU,Germany,2014,16.3
DEU,Germany,2014,10.8
DEU,Germany,2014,3.9
DEU,Germany,2014,9.2
DEU,Germany,2014,10.1
DEU,Germany,2014,5.7
DEU,Germany,2014,10.6
DEU,Germany,2014,5.4
DEU,Germany,2014,4.6
DEU,Germany,2014,10.3
DEU,Germany,2014,3.8
DEU,Germany,2014,4.9
DEU,Germany,2014,9.4
DEU,Germany,2014,10.2
DEU,Germany,2014,10.3
DEU,Germany,2014,11.3
DEU,Germany,2014,12.4
DEU,Germany,2014,8.4
DEU,Germany,2014,5.5
DEU,Germany,2014,13.0
DEU,Germany,2014,15.2
DEU,Germany,2014,7.8
DEU,Germany,2014,9.2
DEU,Germany,2014,6.3
DEU,Germany,2014,3.9
DEU,Germany,2014,25.1
DEU,Germany,2014,7.8
DEU,Germany,2014,9.0
DEU,Germany,2014,9.0
DEU,Germany,2014,9.4
DEU,Germany,2014,10.8
DEU,Germany,2014,15.1
DEU,Germany,2014,14.0
DEU,Germany,2014,8.2
DEU,Germany,2014,5.3
DEU,Germany,2014,12.1
DEU,Germany,2014,7.8
DEU,Germany,2014,9.9
DEU,Germany,2014,7.4
DEU,Germany,2014,5.0
DEU,Germany,2014,10.9
DEU,Germany,2014,9.7
DEU,Germany,2014,6.2
DEU,Germany,2014,8.0
DEU,Germany,2014,8.7
DEU,Germany,2014,3.8
DEU,Germany,2014,2.5
DEU,Germany,2014,6.0
DEU,Germany,2014,9.6
DEU,Germany,2014,5.0
DEU,Germany,2014,8.4
DEU,Germany,2014,4.7
DEU,Germany,2014,4.8
DEU,Germany,2014,6.1
DEU,Germany,2014,3.2
DEU,Germany,2014,1.5
DEU,Germany,2014,3.3
DEU,Germany,2014,3.4
DEU,Germany,2014,13.1
DEU,Germany,2014,27.7
DEU,Germany,2014,2.9
DEU,Germany,2014,6.1
DEU,Germany,2014,2.5
DEU,Germany,2014,8.6
DEU,Germany,2014,2.5
DEU,Germany,2014,11.0
DEU,Germany,2014,4.5
DEU,Germany,2014,16.4
DEU,Germany,2014,9.3
DEU,Germany,2014,7.9
DEU,Germany,2014,8.3
DEU,Germany,2014,5.2
DEU,Germany,2014,3.3
DEU,Germany,2014,2.7
DEU,Germany,2014,18.5
DEU,Germany,2014,5.4
DEU,Germany,2014,5.2
DEU,Germany,2014,6.7
DEU,Germany,2014,4.7
DEU,Germany,2014,2.7
DEU,Germany,2014,3.1
DEU,Germany,2014,9.6
DEU,Germany,2014,19.8
DEU,Germany,2015,3.1
DEU,Germany,2015,4.5
DEU,Germany,2015,3.9
DEU,Germany,2015,2.2
DEU,Germany,2015,2.3
DEU,Germany,2015,4.4
DEU,Germany,2015,4.1
DEU,Germany,2015,2.8
DEU,Germany,2015,4.2
DEU,Germany,2015,4.0
DEU,Germany,2015,6.4
DEU,Germany,2015,4.3
DEU,Germany,2015,3.6
DEU,Germany,2015,4.4
DEU,Germany,2015,10.2
DEU,Germany,2015,3.8
DEU,Germany,2015,6.1
DEU,Germany,2015,12.1
DEU,Germany,2015,5.5
DEU,Germany,2015,5.2
DEU,Germany,2015,11.8
DEU,Germany,2015,10.7
DEU,Germany,2015,11.4
DEU,Germany,2015,6.7
DEU,Germany,2015,2.6
DEU,Germany,2015,7.7
DEU,Germany,2015,5.8
DEU,Germany,2015,8.9
DEU,Germany,2015,3.2
DEU,Germany,2015,1.8
DEU,Germany,2015,16.8
DEU,Germany,2015,11.2
DEU,Germany,2015,6.6
DEU,Germany,2015,33.3
DEU,Germany,2015,35.3
DEU,Germany,2015,23.7
DEU,Germany,2015,8.4
DEU,Germany,2015,24.7
DEU,Germany,2015,13.4
DEU,Germany,2015,12.9
DEU,Germany,2015,15.3
DEU,Germany,2015,8.9
DEU,Germany,2015,11.3
DEU,Germany,2015,7.3
DEU,Germany,2015,7.4
DEU,Germany,2015,6.6
DEU,Germany,2015,8.7
DEU,Germany,2015,5.5
DEU,Germany,2015,4.5
DEU,Germany,2015,4.5
DEU,Germany,2015,6.3
DEU,Germany,2015,11.1
