code,country,year,set_healtchare_capita_outcomes
CHL,Chile,2001,0.103
CHL,Chile,2001,46945.313
CHL,Chile,2002,0.103
CHL,Chile,2002,49843.947
CHL,Chile,2002,100.0
CHL,Chile,2013,100.0
CHL,Chile,2013,0.274
CHL,Chile,2013,376188.549
CHL,Chile,2013,0.001
CHL,Chile,2013,4205.954
CHL,Chile,2013,132.221
CHL,Chile,2013,4.504
CHL,Chile,2013,38.538
CHL,Chile,2013,56021.275
CHL,Chile,2013,100.0
CHL,Chile,2013,810.18
CHL,Chile,2013,55.623
CHL,Chile,2013,4551.983
CHL,Chile,2013,18.274
CHL,Chile,2013,0.127
CHL,Chile,2013,267.238
CHL,Chile,2013,0.039
CHL,Chile,2013,762.003
CHL,Chile,2013,0.129
CHL,Chile,2013,1007.819
CHL,Chile,2013,194318.773
CHL,Chile,2013,47.227
CHL,Chile,2013,0.002
CHL,Chile,2013,0.002
CHL,Chile,2013,0.142
CHL,Chile,2013,1.007
CHL,Chile,2013,0.001
CHL,Chile,2013,43.471
CHL,Chile,2013,55.522
CHL,Chile,2013,0.001
CHL,Chile,2013,267.238
CHL,Chile,2013,51.655
CHL,Chile,2013,61.462
CHL,Chile,2013,177663.822
CHL,Chile,2013,0.003
CHL,Chile,2013,100.0
CHL,Chile,2013,0.041
CHL,Chile,2013,789.064
CHL,Chile,2013,2122.757
CHL,Chile,2013,138214.693
CHL,Chile,2013,37.396
CHL,Chile,2013,0.003
CHL,Chile,2013,211.203
CHL,Chile,2013,1667.223
CHL,Chile,2013,44.118
CHL,Chile,2013,0.259
CHL,Chile,2013,100.0
CHL,Chile,2013,40.14
CHL,Chile,2013,0.836
CHL,Chile,2013,24.671
CHL,Chile,2013,0.228
CHL,Chile,2013,0.001
CHL,Chile,2013,62.604
CHL,Chile,2013,1815.157
CHL,Chile,2013,1.118
CHL,Chile,2013,100.0
CHL,Chile,2013,313281.553
CHL,Chile,2013,94.66
CHL,Chile,2013,2523.212
CHL,Chile,2013,0.001
CHL,Chile,2013,100.0
CHL,Chile,2013,100.0
CHL,Chile,2013,0.101
CHL,Chile,2013,100.0
CHL,Chile,2013,53029.579
CHL,Chile,2013,46.634
CHL,Chile,2013,468.484
CHL,Chile,2013,0.001
CHL,Chile,2013,16.74
CHL,Chile,2013,174256.68
CHL,Chile,2013,15.469
CHL,Chile,2013,36.626
CHL,Chile,2013,78.982
CHL,Chile,2013,100.0
CHL,Chile,2016,100.0
CHL,Chile,2016,0.303
CHL,Chile,2016,512023.352
CHL,Chile,2017,100.0
CHL,Chile,2017,0.246
CHL,Chile,2017,440660.074
CRI,Costa Rica,2011,0.145
CRI,Costa Rica,2011,100.0
CRI,Costa Rica,2011,56.162
CRI,Costa Rica,2011,100.0
CRI,Costa Rica,2011,226.561
CRI,Costa Rica,2011,0.002
CRI,Costa Rica,2011,47.688
CRI,Costa Rica,2011,2.562
CRI,Costa Rica,2011,19161.368
CRI,Costa Rica,2011,0.077
CRI,Costa Rica,2011,48.429
CRI,Costa Rica,2011,100.0
CRI,Costa Rica,2011,12.15
CRI,Costa Rica,2011,0.001
CRI,Costa Rica,2011,0.043
CRI,Costa Rica,2011,18.45
CRI,Costa Rica,2011,0.051
CRI,Costa Rica,2011,6807.166
CRI,Costa Rica,2011,0.667
CRI,Costa Rica,2011,0.004
CRI,Costa Rica,2011,87.85
CRI,Costa Rica,2011,0.003
CRI,Costa Rica,2011,100.0
CRI,Costa Rica,2011,19242.881
CRI,Costa Rica,2011,9319.148
CRI,Costa Rica,2011,9176.588
CRI,Costa Rica,2011,80.883
CRI,Costa Rica,2011,226.386
CRI,Costa Rica,2011,0.089
CRI,Costa Rica,2011,100.0
CRI,Costa Rica,2011,0.089
CRI,Costa Rica,2011,747.145
CRI,Costa Rica,2011,385.324
CRI,Costa Rica,2011,0.001
CRI,Costa Rica,2011,3.883
CRI,Costa Rica,2011,11114.811
CRI,Costa Rica,2011,1552.725
CRI,Costa Rica,2011,31356.587
CRI,Costa Rica,2011,2786.051
CRI,Costa Rica,2011,8416.053
CRI,Costa Rica,2011,0.042
CRI,Costa Rica,2011,100.0
CRI,Costa Rica,2011,99.923
CRI,Costa Rica,2011,100.0
CRI,Costa Rica,2011,22.617
CRI,Costa Rica,2011,0.015
CRI,Costa Rica,2011,803.307
CRI,Costa Rica,2011,3171.375
CRI,Costa Rica,2011,0.039
CRI,Costa Rica,2011,0.031
CRI,Costa Rica,2011,22.617
CRI,Costa Rica,2011,0.007
CRI,Costa Rica,2011,61.108
CRI,Costa Rica,2011,0.175
CRI,Costa Rica,2011,35.446
CRI,Costa Rica,2011,0.013
CRI,Costa Rica,2012,0.131
CRI,Costa Rica,2012,100.0
CRI,Costa Rica,2012,49.024
CRI,Costa Rica,2012,100.0
CRI,Costa Rica,2012,119.774
CRI,Costa Rica,2012,0.001
CRI,Costa Rica,2012,62.918
CRI,Costa Rica,2012,2.103
CRI,Costa Rica,2012,13903.674
CRI,Costa Rica,2012,34.531
CRI,Costa Rica,2012,100.0
CRI,Costa Rica,2012,13.687
CRI,Costa Rica,2012,0.001
CRI,Costa Rica,2012,0.034
CRI,Costa Rica,2012,11.516
CRI,Costa Rica,2012,0.066
CRI,Costa Rica,2012,3843.071
CRI,Costa Rica,2012,1.115
CRI,Costa Rica,2012,0.003
CRI,Costa Rica,2012,86.313
CRI,Costa Rica,2012,0.003
CRI,Costa Rica,2012,100.0
CRI,Costa Rica,2012,23723.89
CRI,Costa Rica,2012,8192.113
CRI,Costa Rica,2012,14926.516
CRI,Costa Rica,2012,87.369
CRI,Costa Rica,2012,119.749
CRI,Costa Rica,2012,0.059
CRI,Costa Rica,2012,100.0
CRI,Costa Rica,2012,0.1
CRI,Costa Rica,2012,0.021
CRI,Costa Rica,2012,605.26
CRI,Costa Rica,2012,274.93
CRI,Costa Rica,2012,0.001
CRI,Costa Rica,2012,2.551
CRI,Costa Rica,2012,15708.013
CRI,Costa Rica,2012,506.567
CRI,Costa Rica,2012,31119.308
CRI,Costa Rica,2012,1733.735
CRI,Costa Rica,2012,4398.662
CRI,Costa Rica,2012,0.063
CRI,Costa Rica,2012,100.0
CRI,Costa Rica,2012,99.979
CRI,Costa Rica,2012,100.0
CRI,Costa Rica,2012,15.006
CRI,Costa Rica,2012,0.008
CRI,Costa Rica,2012,654.309
CRI,Costa Rica,2012,2008.665
CRI,Costa Rica,2012,0.019
CRI,Costa Rica,2012,0.016
CRI,Costa Rica,2012,15.006
CRI,Costa Rica,2012,0.002
CRI,Costa Rica,2012,44.679
CRI,Costa Rica,2012,50.477
CRI,Costa Rica,2012,0.007
CRI,Costa Rica,2012,0.025
CRI,Costa Rica,2013,0.283
CRI,Costa Rica,2013,100.0
CRI,Costa Rica,2013,16.964
CRI,Costa Rica,2013,100.0
CRI,Costa Rica,2013,118.013
CRI,Costa Rica,2013,0.002
CRI,Costa Rica,2013,66.381
CRI,Costa Rica,2013,2.55
CRI,Costa Rica,2013,20379.097
CRI,Costa Rica,2013,50.372
CRI,Costa Rica,2013,29.108
CRI,Costa Rica,2013,100.0
CRI,Costa Rica,2013,15.099
CRI,Costa Rica,2013,0.046
CRI,Costa Rica,2013,77.26
CRI,Costa Rica,2013,0.19
CRI,Costa Rica,2013,6233.828
CRI,Costa Rica,2013,0.007
CRI,Costa Rica,2013,84.9
CRI,Costa Rica,2013,0.007
CRI,Costa Rica,2013,100.0
CRI,Costa Rica,2013,40378.445
CRI,Costa Rica,2013,11753.33
CRI,Costa Rica,2013,26803.72
CRI,Costa Rica,2013,22.678
CRI,Costa Rica,2013,58.567
CRI,Costa Rica,2013,0.08
CRI,Costa Rica,2013,100.0
CRI,Costa Rica,2013,0.159
CRI,Costa Rica,2013,0.062
CRI,Costa Rica,2013,1821.395
CRI,Costa Rica,2013,397.13
CRI,Costa Rica,2013,4.511
CRI,Costa Rica,2013,48497.76
CRI,Costa Rica,2013,21237.464
CRI,Costa Rica,2013,72096.153
CRI,Costa Rica,2013,27488.257
CRI,Costa Rica,2013,0.105
CRI,Costa Rica,2013,100.0
CRI,Costa Rica,2013,49.628
CRI,Costa Rica,2013,100.0
CRI,Costa Rica,2013,100.412
CRI,Costa Rica,2013,0.01
CRI,Costa Rica,2013,1838.359
CRI,Costa Rica,2013,2630.089
CRI,Costa Rica,2013,0.108
CRI,Costa Rica,2013,0.024
CRI,Costa Rica,2013,100.412
CRI,Costa Rica,2013,0.083
CRI,Costa Rica,2013,28.267
CRI,Costa Rica,2013,59.446
CRI,Costa Rica,2013,67.268
CRI,Costa Rica,2013,0.009
CRI,Costa Rica,2013,2232.958
CRI,Costa Rica,2014,0.194
CRI,Costa Rica,2014,100.0
CRI,Costa Rica,2014,47.224
CRI,Costa Rica,2014,100.0
CRI,Costa Rica,2014,157.097
CRI,Costa Rica,2014,0.003
CRI,Costa Rica,2014,68.403
CRI,Costa Rica,2014,3.891
CRI,Costa Rica,2014,21165.878
CRI,Costa Rica,2014,26.815
CRI,Costa Rica,2014,100.0
CRI,Costa Rica,2014,26.998
CRI,Costa Rica,2014,1.613
CRI,Costa Rica,2014,0.001
CRI,Costa Rica,2014,0.041
CRI,Costa Rica,2014,8.069
CRI,Costa Rica,2014,0.111
CRI,Costa Rica,2014,7104.086
CRI,Costa Rica,2014,0.607
CRI,Costa Rica,2014,0.008
CRI,Costa Rica,2014,72.951
CRI,Costa Rica,2014,0.007
CRI,Costa Rica,2014,100.0
CRI,Costa Rica,2014,43286.719
CRI,Costa Rica,2014,11607.144
CRI,Costa Rica,2014,29609.604
CRI,Costa Rica,2014,91.324
CRI,Costa Rica,2014,157.097
CRI,Costa Rica,2014,0.076
CRI,Costa Rica,2014,100.0
CRI,Costa Rica,2014,0.155
CRI,Costa Rica,2014,0.051
CRI,Costa Rica,2014,2069.971
CRI,Costa Rica,2014,846.852
CRI,Costa Rica,2014,0.001
CRI,Costa Rica,2014,4.782
CRI,Costa Rica,2014,31084.105
CRI,Costa Rica,2014,627.649
CRI,Costa Rica,2014,54451.461
CRI,Costa Rica,2014,2288.279
CRI,Costa Rica,2014,7778.959
CRI,Costa Rica,2014,0.106
CRI,Costa Rica,2014,100.0
CRI,Costa Rica,2014,100.0
CRI,Costa Rica,2014,100.0
CRI,Costa Rica,2014,9.272
CRI,Costa Rica,2014,0.011
CRI,Costa Rica,2014,2118.808
CRI,Costa Rica,2014,3136.745
CRI,Costa Rica,2014,0.028
CRI,Costa Rica,2014,0.025
CRI,Costa Rica,2014,9.272
CRI,Costa Rica,2014,0.002
CRI,Costa Rica,2014,38.871
CRI,Costa Rica,2014,57.086
CRI,Costa Rica,2014,0.008
CRI,Costa Rica,2015,0.214
CRI,Costa Rica,2015,100.0
CRI,Costa Rica,2015,100.0
CRI,Costa Rica,2015,368.676
CRI,Costa Rica,2015,0.004
CRI,Costa Rica,2015,66.368
CRI,Costa Rica,2015,2.915
CRI,Costa Rica,2015,28059.255
CRI,Costa Rica,2015,4.694
CRI,Costa Rica,2015,29.853
CRI,Costa Rica,2015,100.0
CRI,Costa Rica,2015,33.28
CRI,Costa Rica,2015,0.194
CRI,Costa Rica,2015,0.001
CRI,Costa Rica,2015,0.047
CRI,Costa Rica,2015,14.203
CRI,Costa Rica,2015,0.114
CRI,Costa Rica,2015,11178.107
CRI,Costa Rica,2015,0.666
CRI,Costa Rica,2015,0.006
CRI,Costa Rica,2015,66.715
CRI,Costa Rica,2015,0.006
CRI,Costa Rica,2015,100.0
CRI,Costa Rica,2015,47376.224
CRI,Costa Rica,2015,14143.267
CRI,Costa Rica,2015,0.006
CRI,Costa Rica,2015,85.131
CRI,Costa Rica,2015,351.369
CRI,Costa Rica,2015,0.093
CRI,Costa Rica,2015,100.0
CRI,Costa Rica,2015,0.157
CRI,Costa Rica,2015,87.485
CRI,Costa Rica,2015,31442.675
CRI,Costa Rica,2015,1790.282
CRI,Costa Rica,2015,1160.416
CRI,Costa Rica,2015,0.001
CRI,Costa Rica,2015,3.779
CRI,Costa Rica,2015,34485.3
CRI,Costa Rica,2015,1864.902
CRI,Costa Rica,2015,64422.515
CRI,Costa Rica,2015,2326.247
CRI,Costa Rica,2015,13130.493
CRI,Costa Rica,2015,0.104
CRI,Costa Rica,2015,100.0
CRI,Costa Rica,2015,95.306
CRI,Costa Rica,2015,100.0
CRI,Costa Rica,2015,60.266
CRI,Costa Rica,2015,0.012
CRI,Costa Rica,2015,1877.96
CRI,Costa Rica,2015,3486.856
CRI,Costa Rica,2015,0.044
CRI,Costa Rica,2015,0.037
CRI,Costa Rica,2015,60.266
CRI,Costa Rica,2015,0.006
CRI,Costa Rica,2015,43.555
CRI,Costa Rica,2015,17.307
CRI,Costa Rica,2015,53.53
CRI,Costa Rica,2015,0.008
CRI,Costa Rica,2016,0.243
CRI,Costa Rica,2016,250.945
CRI,Costa Rica,2016,100.0
CRI,Costa Rica,2016,1145.101
CRI,Costa Rica,2016,0.005
CRI,Costa Rica,2016,51.76
CRI,Costa Rica,2016,2.042
CRI,Costa Rica,2016,46992.037
CRI,Costa Rica,2016,45.462
CRI,Costa Rica,2016,100.0
CRI,Costa Rica,2016,21.214
CRI,Costa Rica,2016,0.002
CRI,Costa Rica,2016,0.068
CRI,Costa Rica,2016,9.645
CRI,Costa Rica,2016,0.09
CRI,Costa Rica,2016,18075.204
CRI,Costa Rica,2016,1.237
CRI,Costa Rica,2016,0.005
CRI,Costa Rica,2016,78.776
CRI,Costa Rica,2016,0.004
CRI,Costa Rica,2016,100.0
CRI,Costa Rica,2016,48210.355
CRI,Costa Rica,2016,24953.727
CRI,Costa Rica,2016,21917.258
CRI,Costa Rica,2016,0.009
CRI,Costa Rica,2016,89.117
CRI,Costa Rica,2016,714.123
CRI,Costa Rica,2016,0.147
CRI,Costa Rica,2016,100.0
CRI,Costa Rica,2016,0.15
CRI,Costa Rica,2016,37.637
CRI,Costa Rica,2016,0.736
CRI,Costa Rica,2016,0.001
CRI,Costa Rica,2016,100.0
CRI,Costa Rica,2016,0.001
CRI,Costa Rica,2016,1339.37
CRI,Costa Rica,2016,1661.027
CRI,Costa Rica,2016,0.004
CRI,Costa Rica,2016,2.778
CRI,Costa Rica,2016,29002.055
CRI,Costa Rica,2016,1956.324
CRI,Costa Rica,2016,77934.773
CRI,Costa Rica,2016,6168.057
CRI,Costa Rica,2016,20282.473
CRI,Costa Rica,2016,0.078
CRI,Costa Rica,2016,100.0
CRI,Costa Rica,2016,62.363
CRI,Costa Rica,2016,100.0
CRI,Costa Rica,2016,117.394
CRI,Costa Rica,2016,0.024
CRI,Costa Rica,2016,1591.051
CRI,Costa Rica,2016,7829.82
CRI,Costa Rica,2016,0.063
CRI,Costa Rica,2016,0.056
CRI,Costa Rica,2016,0.006
CRI,Costa Rica,2016,60.297
CRI,Costa Rica,2016,37.213
CRI,Costa Rica,2016,0.019
CRI,Costa Rica,2016,117.394
CRI,Costa Rica,2016,430.977
CRI,Costa Rica,2017,100.0
CRI,Costa Rica,2017,163.435
CRI,Costa Rica,2017,0.005
CRI,Costa Rica,2017,3.022
CRI,Costa Rica,2017,54396.472
CRI,Costa Rica,2017,85.38
CRI,Costa Rica,2017,0.004
CRI,Costa Rica,2017,100.0
CRI,Costa Rica,2017,44.91
CRI,Costa Rica,2017,46.704
CRI,Costa Rica,2017,0.011
CRI,Costa Rica,2017,0.06
CRI,Costa Rica,2017,0.546
CRI,Costa Rica,2017,44005.799
CRI,Costa Rica,2017,21138.461
CRI,Costa Rica,2017,0.555
CRI,Costa Rica,2017,87.227
CRI,Costa Rica,2017,221.813
CRI,Costa Rica,2017,0.158
CRI,Costa Rica,2017,53.296
CRI,Costa Rica,2017,0.254
CRI,Costa Rica,2017,0.128
CRI,Costa Rica,2017,48.036
CRI,Costa Rica,2017,0.007
CRI,Costa Rica,2017,1517.226
CRI,Costa Rica,2017,100.0
CRI,Costa Rica,2017,29.265
CRI,Costa Rica,2017,46.45
CRI,Costa Rica,2017,26120.33
CRI,Costa Rica,2017,12.227
CRI,Costa Rica,2017,0.088
CRI,Costa Rica,2017,0.001
CRI,Costa Rica,2017,0.008
CRI,Costa Rica,2017,100.0
CRI,Costa Rica,2017,0.007
CRI,Costa Rica,2017,70.18
CRI,Costa Rica,2017,20440.774
CRI,Costa Rica,2017,1699.239
CRI,Costa Rica,2017,3661.402
CRI,Costa Rica,2017,87192.136
CRI,Costa Rica,2017,5674.441
CRI,Costa Rica,2017,100.0
CRI,Costa Rica,2017,1939.113
CRI,Costa Rica,2017,0.006
CRI,Costa Rica,2017,8085.592
CRI,Costa Rica,2017,0.087
CRI,Costa Rica,2017,0.076
CRI,Costa Rica,2017,3638.352
CRI,Costa Rica,2017,1295.413
CRI,Costa Rica,2017,0.017
CRI,Costa Rica,2017,0.004
CRI,Costa Rica,2017,2426.563
CRI,Costa Rica,2017,30160.756
CRI,Costa Rica,2017,5.514
CRI,Costa Rica,2017,2366.241
CRI,Costa Rica,2017,14.62
CRI,Costa Rica,2017,0.062
CRI,Costa Rica,2017,100.0
CRI,Costa Rica,2017,29945.168
CRI,Costa Rica,2017,2634.908
CRI,Costa Rica,2017,0.024
CRI,Costa Rica,2017,62.387
CRI,Costa Rica,2017,0.011
CRI,Costa Rica,2017,34.591
CRI,Costa Rica,2018,0.242
CRI,Costa Rica,2018,100.0
CRI,Costa Rica,2018,195.135
CRI,Costa Rica,2018,100.0
CRI,Costa Rica,2018,1205.664
CRI,Costa Rica,2018,0.007
CRI,Costa Rica,2018,63.106
CRI,Costa Rica,2018,5.015
CRI,Costa Rica,2018,50406.094
CRI,Costa Rica,2018,64.698
CRI,Costa Rica,2018,0.002
CRI,Costa Rica,2018,24.916
CRI,Costa Rica,2018,100.0
CRI,Costa Rica,2018,23.223
CRI,Costa Rica,2018,0.421
CRI,Costa Rica,2018,33.676
CRI,Costa Rica,2018,0.001
CRI,Costa Rica,2018,0.007
CRI,Costa Rica,2018,70.779
CRI,Costa Rica,2018,7.905
CRI,Costa Rica,2018,0.024
CRI,Costa Rica,2018,16.535
CRI,Costa Rica,2018,0.09
CRI,Costa Rica,2018,31077.189
CRI,Costa Rica,2018,0.521
CRI,Costa Rica,2018,0.012
CRI,Costa Rica,2018,10.047
CRI,Costa Rica,2018,76.773
CRI,Costa Rica,2018,0.012
CRI,Costa Rica,2018,100.0
CRI,Costa Rica,2018,21991.062
CRI,Costa Rica,2018,8682.705
CRI,Costa Rica,2018,89.953
CRI,Costa Rica,2018,0.004
CRI,Costa Rica,2018,82.944
CRI,Costa Rica,2018,100.0
CRI,Costa Rica,2018,425.255
CRI,Costa Rica,2018,0.031
CRI,Costa Rica,2018,0.14
CRI,Costa Rica,2018,66.324
CRI,Costa Rica,2018,0.002
CRI,Costa Rica,2018,34847.841
CRI,Costa Rica,2018,0.097
CRI,Costa Rica,2018,4174.074
CRI,Costa Rica,2018,797.499
CRI,Costa Rica,2018,2595.24
CRI,Costa Rica,2018,0.003
CRI,Costa Rica,2018,11.978
CRI,Costa Rica,2018,32367.197
CRI,Costa Rica,2018,6195.45
CRI,Costa Rica,2018,8579.529
CRI,Costa Rica,2018,37467.774
CRI,Costa Rica,2018,0.061
CRI,Costa Rica,2018,100.0
CRI,Costa Rica,2018,35.271
CRI,Costa Rica,2018,100.0
CRI,Costa Rica,2018,0.004
CRI,Costa Rica,2018,0.031
CRI,Costa Rica,2018,78.684
CRI,Costa Rica,2018,0.369
CRI,Costa Rica,2018,4369.999
CRI,Costa Rica,2018,11175.191
CRI,Costa Rica,2018,0.104
CRI,Costa Rica,2018,0.086
CRI,Costa Rica,2018,2368.137
CRI,Costa Rica,2018,57.843
CRI,Costa Rica,2018,0.017
CRI,Costa Rica,2018,780.04
CRI,Costa Rica,2018,37.143
CRI,Costa Rica,2018,0.001
CRI,Costa Rica,2018,87143.291
CRI,Costa Rica,2018,1570.637
CRI,Costa Rica,2018,0.024
CRI,Costa Rica,2019,0.287
CRI,Costa Rica,2019,100.0
CRI,Costa Rica,2019,249.527
CRI,Costa Rica,2019,0.001
CRI,Costa Rica,2019,100.0
CRI,Costa Rica,2019,1025.803
CRI,Costa Rica,2019,0.012
CRI,Costa Rica,2019,71.314
CRI,Costa Rica,2019,52792.554
CRI,Costa Rica,2019,52.8
CRI,Costa Rica,2019,0.001
CRI,Costa Rica,2019,22.21
CRI,Costa Rica,2019,26.137
CRI,Costa Rica,2019,0.001
CRI,Costa Rica,2019,0.004
CRI,Costa Rica,2019,45.173
CRI,Costa Rica,2019,0.035
CRI,Costa Rica,2019,10.799
CRI,Costa Rica,2019,0.136
CRI,Costa Rica,2019,25345.285
CRI,Costa Rica,2019,0.87
CRI,Costa Rica,2019,0.011
CRI,Costa Rica,2019,73.863
CRI,Costa Rica,2019,0.01
CRI,Costa Rica,2019,100.0
CRI,Costa Rica,2019,60410.33
CRI,Costa Rica,2019,43081.071
CRI,Costa Rica,2019,13417.427
CRI,Costa Rica,2019,100.0
CRI,Costa Rica,2019,88.332
CRI,Costa Rica,2019,100.0
CRI,Costa Rica,2019,0.408
CRI,Costa Rica,2019,0.14
CRI,Costa Rica,2019,67.215
CRI,Costa Rica,2019,0.16
CRI,Costa Rica,2019,3.843
CRI,Costa Rica,2019,32.31
CRI,Costa Rica,2019,100.0
CRI,Costa Rica,2019,7.447
CRI,Costa Rica,2019,0.475
CRI,Costa Rica,2019,479.992
CRI,Costa Rica,2019,0.001
CRI,Costa Rica,2019,3911.832
CRI,Costa Rica,2019,4405.944
CRI,Costa Rica,2019,0.003
CRI,Costa Rica,2019,6.475
CRI,Costa Rica,2019,51633.407
CRI,Costa Rica,2019,3098.453
CRI,Costa Rica,2019,108598.95
CRI,Costa Rica,2019,12451.374
CRI,Costa Rica,2019,28693.265
CRI,Costa Rica,2019,0.114
CRI,Costa Rica,2019,100.0
CRI,Costa Rica,2019,46.792
CRI,Costa Rica,2019,100.0
CRI,Costa Rica,2019,1053.301
CRI,Costa Rica,2019,0.003
CRI,Costa Rica,2019,0.045
CRI,Costa Rica,2019,45.173
CRI,Costa Rica,2019,4.183
CRI,Costa Rica,2019,4172.989
CRI,Costa Rica,2019,16857.318
CRI,Costa Rica,2019,0.067
CRI,Costa Rica,2019,1567.06
CRI,Costa Rica,2019,48.612
CRI,Costa Rica,2019,0.008
CRI,Costa Rica,2019,541.627
CRI,Costa Rica,2019,47.545
CRI,Costa Rica,2019,0.033
CRI,Costa Rica,2019,506.311
CRI,Costa Rica,2019,0.076
CYP,Cyprus,2015,0.134
CYP,Cyprus,2015,24.1
CYP,Cyprus,2015,100.0
CYP,Cyprus,2016,0.145
CYP,Cyprus,2016,27.5
CYP,Cyprus,2016,100.0
CYP,Cyprus,2017,0.153
CYP,Cyprus,2017,31.0
CYP,Cyprus,2017,100.0
CYP,Cyprus,2018,50.0
CYP,Cyprus,2018,0.231
CYP,Cyprus,2018,100.0
CYP,Cyprus,2019,0.242
CYP,Cyprus,2019,56.0
CYP,Cyprus,2019,100.0
CZE,Czechia,2000,100.0
CZE,Czechia,2000,7260.09
CZE,Czechia,2000,0.304
CZE,Czechia,2001,100.0
CZE,Czechia,2001,6037.95
CZE,Czechia,2001,0.234
CZE,Czechia,2002,100.0
CZE,Czechia,2002,8293.16
CZE,Czechia,2002,0.308
CZE,Czechia,2003,0.231
CZE,Czechia,2003,0.009
CZE,Czechia,2003,100.0
CZE,Czechia,2003,0.019
CZE,Czechia,2003,100.0
CZE,Czechia,2003,6526.565
CZE,Czechia,2003,7505.344
CZE,Czechia,2003,264.081
CZE,Czechia,2003,100.0
CZE,Czechia,2003,0.025
CZE,Czechia,2003,100.0
CZE,Czechia,2003,0.266
CZE,Czechia,2003,714.679
CZE,Czechia,2003,100.0
CZE,Czechia,2004,0.2
CZE,Czechia,2004,0.01
CZE,Czechia,2004,100.0
CZE,Czechia,2004,9.466
CZE,Czechia,2004,100.0
CZE,Czechia,2004,6157.473
CZE,Czechia,2004,6662.948
CZE,Czechia,2004,311.407
CZE,Czechia,2004,100.0
CZE,Czechia,2004,0.006
CZE,Czechia,2004,100.0
CZE,Czechia,2004,0.216
CZE,Czechia,2004,184.602
CZE,Czechia,2004,100.0
CZE,Czechia,2005,0.193
CZE,Czechia,2005,0.012
CZE,Czechia,2005,100.0
CZE,Czechia,2005,100.0
CZE,Czechia,2005,6350.707
CZE,Czechia,2005,7729.966
CZE,Czechia,2005,383.493
CZE,Czechia,2005,0.03
CZE,Czechia,2005,100.0
CZE,Czechia,2005,0.235
CZE,Czechia,2005,995.767
CZE,Czechia,2005,100.0
CZE,Czechia,2006,100.0
CZE,Czechia,2006,0.163
CZE,Czechia,2006,0.008
CZE,Czechia,2006,100.0
CZE,Czechia,2006,0.678
CZE,Czechia,2006,66.454
CZE,Czechia,2006,100.0
CZE,Czechia,2006,0.002
CZE,Czechia,2006,5772.684
CZE,Czechia,2006,6776.517
CZE,Czechia,2006,297.798
CZE,Czechia,2006,100.0
CZE,Czechia,2006,0.016
CZE,Czechia,2006,100.0
CZE,Czechia,2006,0.192
CZE,Czechia,2006,574.521
CZE,Czechia,2006,100.0
CZE,Czechia,2007,0.008
CZE,Czechia,2007,0.175
CZE,Czechia,2007,100.0
CZE,Czechia,2007,100.0
CZE,Czechia,2007,6752.029
CZE,Czechia,2007,7862.124
CZE,Czechia,2007,323.383
CZE,Czechia,2007,0.019
CZE,Czechia,2007,734.338
CZE,Czechia,2007,100.0
CZE,Czechia,2007,0.204
CZE,Czechia,2007,100.0
CZE,Czechia,2008,0.136
CZE,Czechia,2008,0.012
CZE,Czechia,2008,100.0
CZE,Czechia,2008,100.0
CZE,Czechia,2008,5512.929
CZE,Czechia,2008,0.782
CZE,Czechia,2008,6496.027
CZE,Czechia,2008,470.105
CZE,Czechia,2008,100.0
CZE,Czechia,2008,0.005
CZE,Czechia,2008,100.0
CZE,Czechia,2008,0.161
CZE,Czechia,2008,100.0
CZE,Czechia,2008,183.776
CZE,Czechia,2009,0.174
CZE,Czechia,2009,0.01
CZE,Czechia,2009,100.0
CZE,Czechia,2009,0.008
CZE,Czechia,2009,100.0
CZE,Czechia,2009,6884.018
CZE,Czechia,2009,8265.761
CZE,Czechia,2009,411.297
CZE,Czechia,2009,100.0
CZE,Czechia,2009,100.0
CZE,Czechia,2009,0.209
CZE,Czechia,2009,100.0
CZE,Czechia,2009,323.062
CZE,Czechia,2009,0.008
CZE,Czechia,2010,100.0
CZE,Czechia,2010,0.167
CZE,Czechia,2010,0.006
CZE,Czechia,2010,100.0
CZE,Czechia,2010,0.003
CZE,Czechia,2010,100.0
CZE,Czechia,2010,181.322
CZE,Czechia,2010,130.162
CZE,Czechia,2010,168.67
CZE,Czechia,2010,100.0
CZE,Czechia,2010,0.004
CZE,Czechia,2010,0.005
CZE,Czechia,2010,6679.69
CZE,Czechia,2010,7504.344
CZE,Czechia,2010,258.659
CZE,Czechia,2010,0.002
CZE,Czechia,2010,100.0
CZE,Czechia,2010,0.188
CZE,Czechia,2010,100.0
CZE,Czechia,2010,100.0
CZE,Czechia,2010,85.84
CZE,Czechia,2011,100.0
CZE,Czechia,2011,0.117
CZE,Czechia,2011,0.01
CZE,Czechia,2011,100.0
CZE,Czechia,2011,0.004
CZE,Czechia,2011,100.0
CZE,Czechia,2011,19.54
CZE,Czechia,2011,0.005
CZE,Czechia,2011,178.786
CZE,Czechia,2011,105.183
CZE,Czechia,2011,100.0
CZE,Czechia,2011,0.003
CZE,Czechia,2011,4771.741
CZE,Czechia,2011,5563.228
CZE,Czechia,2011,407.768
CZE,Czechia,2011,100.0
CZE,Czechia,2011,0.002
CZE,Czechia,2011,100.0
CZE,Czechia,2011,0.137
CZE,Czechia,2011,100.0
CZE,Czechia,2011,100.0
CZE,Czechia,2011,80.205
CZE,Czechia,2012,100.0
CZE,Czechia,2012,0.094
