code,country,year,med_tech_availability_p_mil_ppl
BEL,Belgium,2004,185.0
BEL,Belgium,2004,0.0
BEL,Belgium,2004,117.0
BEL,Belgium,2004,114.0
BEL,Belgium,2004,335.0
BEL,Belgium,2004,335.0
BEL,Belgium,2004,27.0
BEL,Belgium,2004,73.0
BEL,Belgium,2004,133.0
BEL,Belgium,2004,0.0
BEL,Belgium,2004,0.0
BEL,Belgium,2004,3.0
BEL,Belgium,2004,133.0
BEL,Belgium,2004,222.0
BEL,Belgium,2004,73.0
BEL,Belgium,2004,21.3
BEL,Belgium,2004,0.29
BEL,Belgium,2004,0.0
BEL,Belgium,2004,0.0
BEL,Belgium,2004,2.59
BEL,Belgium,2004,32.15
BEL,Belgium,2004,7.01
BEL,Belgium,2004,11.23
BEL,Belgium,2004,7.01
BEL,Belgium,2004,10.94
BEL,Belgium,2004,0.0
BEL,Belgium,2004,0.0
BEL,Belgium,2004,12.76
BEL,Belgium,2004,12.76
BEL,Belgium,2004,32.15
BEL,Belgium,2004,39.06
BEL,Belgium,2004,17.75
BEL,Belgium,2004,2.59
BEL,Belgium,2005,27.0
BEL,Belgium,2005,403.0
BEL,Belgium,2005,0.0
BEL,Belgium,2005,187.0
BEL,Belgium,2005,0.0
BEL,Belgium,2005,134.0
BEL,Belgium,2005,131.0
BEL,Belgium,2005,332.0
BEL,Belgium,2005,332.0
BEL,Belgium,2005,27.0
BEL,Belgium,2005,73.0
BEL,Belgium,2005,134.0
BEL,Belgium,2005,0.0
BEL,Belgium,2005,0.0
BEL,Belgium,2005,3.0
BEL,Belgium,2005,134.0
BEL,Belgium,2005,216.0
BEL,Belgium,2005,73.0
BEL,Belgium,2005,20.61
BEL,Belgium,2005,0.29
BEL,Belgium,2005,0.0
BEL,Belgium,2005,0.0
BEL,Belgium,2005,2.58
BEL,Belgium,2005,31.68
BEL,Belgium,2005,12.5
BEL,Belgium,2005,6.97
BEL,Belgium,2005,12.79
BEL,Belgium,2005,6.97
BEL,Belgium,2005,0.0
BEL,Belgium,2005,0.0
BEL,Belgium,2005,12.79
BEL,Belgium,2005,12.79
BEL,Belgium,2005,31.68
BEL,Belgium,2005,38.46
BEL,Belgium,2005,17.85
BEL,Belgium,2005,2.58
BEL,Belgium,2006,26.0
BEL,Belgium,2006,397.0
BEL,Belgium,2006,0.0
BEL,Belgium,2006,192.0
BEL,Belgium,2006,0.0
BEL,Belgium,2006,127.0
BEL,Belgium,2006,325.0
BEL,Belgium,2006,325.0
BEL,Belgium,2006,26.0
BEL,Belgium,2006,75.0
BEL,Belgium,2006,135.0
BEL,Belgium,2006,0.0
BEL,Belgium,2006,0.0
BEL,Belgium,2006,132.0
BEL,Belgium,2006,5.0
BEL,Belgium,2006,135.0
BEL,Belgium,2006,205.0
BEL,Belgium,2006,75.0
BEL,Belgium,2006,19.43
BEL,Belgium,2006,0.47
BEL,Belgium,2006,0.0
BEL,Belgium,2006,0.0
BEL,Belgium,2006,2.46
BEL,Belgium,2006,30.81
BEL,Belgium,2006,12.04
BEL,Belgium,2006,7.11
BEL,Belgium,2006,12.51
BEL,Belgium,2006,7.11
BEL,Belgium,2006,0.0
BEL,Belgium,2006,0.0
BEL,Belgium,2006,12.8
BEL,Belgium,2006,12.8
BEL,Belgium,2006,30.81
BEL,Belgium,2006,37.64
BEL,Belgium,2006,18.2
BEL,Belgium,2006,2.46
BEL,Belgium,2007,22.0
BEL,Belgium,2007,410.0
BEL,Belgium,2007,0.0
BEL,Belgium,2007,202.0
BEL,Belgium,2007,0.0
BEL,Belgium,2007,134.0
BEL,Belgium,2007,324.0
BEL,Belgium,2007,324.0
BEL,Belgium,2007,22.0
BEL,Belgium,2007,80.0
BEL,Belgium,2007,150.0
BEL,Belgium,2007,0.0
BEL,Belgium,2007,0.0
BEL,Belgium,2007,139.0
BEL,Belgium,2007,5.0
BEL,Belgium,2007,150.0
BEL,Belgium,2007,208.0
BEL,Belgium,2007,80.0
BEL,Belgium,2007,19.58
BEL,Belgium,2007,0.47
BEL,Belgium,2007,0.0
BEL,Belgium,2007,0.0
BEL,Belgium,2007,2.07
BEL,Belgium,2007,30.49
BEL,Belgium,2007,12.61
BEL,Belgium,2007,2.07
BEL,Belgium,2007,7.53
BEL,Belgium,2007,13.08
BEL,Belgium,2007,7.53
BEL,Belgium,2007,0.0
BEL,Belgium,2007,0.0
BEL,Belgium,2007,14.12
BEL,Belgium,2007,14.12
BEL,Belgium,2007,30.49
BEL,Belgium,2007,38.59
BEL,Belgium,2007,19.01
BEL,Belgium,2008,23.0
BEL,Belgium,2008,421.0
BEL,Belgium,2008,0.0
BEL,Belgium,2008,212.0
BEL,Belgium,2008,0.0
BEL,Belgium,2008,143.0
BEL,Belgium,2008,317.0
BEL,Belgium,2008,317.0
BEL,Belgium,2008,23.0
BEL,Belgium,2008,111.0
BEL,Belgium,2008,157.0
BEL,Belgium,2008,0.0
BEL,Belgium,2008,0.0
BEL,Belgium,2008,149.0
BEL,Belgium,2008,6.0
BEL,Belgium,2008,157.0
BEL,Belgium,2008,209.0
BEL,Belgium,2008,111.0
BEL,Belgium,2008,19.52
BEL,Belgium,2008,0.56
BEL,Belgium,2008,0.0
BEL,Belgium,2008,0.0
BEL,Belgium,2008,2.15
BEL,Belgium,2008,29.6
BEL,Belgium,2008,2.15
BEL,Belgium,2008,10.37
BEL,Belgium,2008,13.91
BEL,Belgium,2008,10.37
BEL,Belgium,2008,0.0
BEL,Belgium,2008,0.0
BEL,Belgium,2008,14.66
BEL,Belgium,2008,14.66
BEL,Belgium,2008,29.6
BEL,Belgium,2008,39.31
BEL,Belgium,2008,19.8
BEL,Belgium,2008,13.35
BEL,Belgium,2009,27.0
BEL,Belgium,2009,425.0
BEL,Belgium,2009,0.0
BEL,Belgium,2009,219.0
BEL,Belgium,2009,0.0
BEL,Belgium,2009,146.0
BEL,Belgium,2009,323.0
BEL,Belgium,2009,323.0
BEL,Belgium,2009,27.0
BEL,Belgium,2009,115.0
BEL,Belgium,2009,156.0
BEL,Belgium,2009,0.0
BEL,Belgium,2009,0.0
BEL,Belgium,2009,154.0
BEL,Belgium,2009,8.0
BEL,Belgium,2009,156.0
BEL,Belgium,2009,206.0
BEL,Belgium,2009,115.0
BEL,Belgium,2009,19.08
BEL,Belgium,2009,0.74
BEL,Belgium,2009,0.0
BEL,Belgium,2009,0.0
BEL,Belgium,2009,2.5
BEL,Belgium,2009,29.92
BEL,Belgium,2009,2.5
BEL,Belgium,2009,10.65
BEL,Belgium,2009,14.26
BEL,Belgium,2009,10.65
BEL,Belgium,2009,0.0
BEL,Belgium,2009,0.0
BEL,Belgium,2009,14.45
BEL,Belgium,2009,13.52
BEL,Belgium,2009,14.45
BEL,Belgium,2009,29.92
BEL,Belgium,2009,39.37
BEL,Belgium,2009,20.29
BEL,Belgium,2010,28.0
BEL,Belgium,2010,427.0
BEL,Belgium,2010,0.0
BEL,Belgium,2010,222.0
BEL,Belgium,2010,0.0
BEL,Belgium,2010,144.0
BEL,Belgium,2010,322.0
BEL,Belgium,2010,322.0
BEL,Belgium,2010,28.0
BEL,Belgium,2010,116.0
BEL,Belgium,2010,165.0
BEL,Belgium,2010,0.0
BEL,Belgium,2010,0.0
BEL,Belgium,2010,152.0
BEL,Belgium,2010,8.0
BEL,Belgium,2010,165.0
BEL,Belgium,2010,205.0
BEL,Belgium,2010,116.0
BEL,Belgium,2010,18.81
BEL,Belgium,2010,0.73
BEL,Belgium,2010,0.0
BEL,Belgium,2010,0.0
BEL,Belgium,2010,2.57
BEL,Belgium,2010,29.55
BEL,Belgium,2010,2.57
BEL,Belgium,2010,10.65
BEL,Belgium,2010,13.95
BEL,Belgium,2010,10.65
BEL,Belgium,2010,0.0
BEL,Belgium,2010,0.0
BEL,Belgium,2010,15.14
BEL,Belgium,2010,13.22
BEL,Belgium,2010,15.14
BEL,Belgium,2010,29.55
BEL,Belgium,2010,39.19
BEL,Belgium,2010,20.37
BEL,Belgium,2011,26.0
BEL,Belgium,2011,418.0
BEL,Belgium,2011,0.0
BEL,Belgium,2011,215.0
BEL,Belgium,2011,0.0
BEL,Belgium,2011,144.0
BEL,Belgium,2011,315.0
BEL,Belgium,2011,315.0
BEL,Belgium,2011,26.0
BEL,Belgium,2011,118.0
BEL,Belgium,2011,169.0
BEL,Belgium,2011,0.0
BEL,Belgium,2011,0.0
BEL,Belgium,2011,152.0
BEL,Belgium,2011,8.0
BEL,Belgium,2011,169.0
BEL,Belgium,2011,203.0
BEL,Belgium,2011,118.0
BEL,Belgium,2011,18.46
BEL,Belgium,2011,0.73
BEL,Belgium,2011,0.0
BEL,Belgium,2011,0.0
BEL,Belgium,2011,2.36
BEL,Belgium,2011,28.65
BEL,Belgium,2011,2.36
BEL,Belgium,2011,10.73
BEL,Belgium,2011,13.83
BEL,Belgium,2011,10.73
BEL,Belgium,2011,0.0
BEL,Belgium,2011,0.0
BEL,Belgium,2011,15.37
BEL,Belgium,2011,13.1
BEL,Belgium,2011,15.37
BEL,Belgium,2011,28.65
BEL,Belgium,2011,38.02
BEL,Belgium,2011,19.56
BEL,Belgium,2012,27.0
BEL,Belgium,2012,422.0
BEL,Belgium,2012,0.0
BEL,Belgium,2012,223.0
BEL,Belgium,2012,0.0
BEL,Belgium,2012,159.0
BEL,Belgium,2012,320.0
BEL,Belgium,2012,320.0
BEL,Belgium,2012,27.0
BEL,Belgium,2012,118.0
BEL,Belgium,2012,167.0
BEL,Belgium,2012,0.0
BEL,Belgium,2012,0.0
BEL,Belgium,2012,167.0
BEL,Belgium,2012,8.0
BEL,Belgium,2012,167.0
BEL,Belgium,2012,199.0
BEL,Belgium,2012,118.0
BEL,Belgium,2012,17.98
BEL,Belgium,2012,0.72
BEL,Belgium,2012,0.0
BEL,Belgium,2012,0.0
BEL,Belgium,2012,2.44
BEL,Belgium,2012,28.91
BEL,Belgium,2012,2.44
BEL,Belgium,2012,10.66
BEL,Belgium,2012,15.09
BEL,Belgium,2012,10.66
BEL,Belgium,2012,0.0
BEL,Belgium,2012,0.0
BEL,Belgium,2012,15.09
BEL,Belgium,2012,14.37
BEL,Belgium,2012,15.09
BEL,Belgium,2012,28.91
BEL,Belgium,2012,38.13
BEL,Belgium,2012,20.15
BEL,Belgium,2013,28.0
BEL,Belgium,2013,412.0
BEL,Belgium,2013,0.0
BEL,Belgium,2013,217.0
BEL,Belgium,2013,0.0
BEL,Belgium,2013,248.0
BEL,Belgium,2013,263.0
BEL,Belgium,2013,263.0
BEL,Belgium,2013,28.0
BEL,Belgium,2013,121.0
BEL,Belgium,2013,188.0
BEL,Belgium,2013,0.0
BEL,Belgium,2013,0.0
BEL,Belgium,2013,256.0
BEL,Belgium,2013,8.0
BEL,Belgium,2013,188.0
BEL,Belgium,2013,195.0
BEL,Belgium,2013,121.0
BEL,Belgium,2013,17.53
BEL,Belgium,2013,0.72
BEL,Belgium,2013,23.64
BEL,Belgium,2013,0.0
BEL,Belgium,2013,2.52
BEL,Belgium,2013,2.52
BEL,Belgium,2013,10.88
BEL,Belgium,2013,23.01
BEL,Belgium,2013,10.88
BEL,Belgium,2013,0.0
BEL,Belgium,2013,0.0
BEL,Belgium,2013,0.0
BEL,Belgium,2013,16.9
BEL,Belgium,2013,22.29
BEL,Belgium,2013,16.9
BEL,Belgium,2013,23.64
BEL,Belgium,2013,37.03
BEL,Belgium,2013,19.51
BEL,Belgium,2014,30.0
BEL,Belgium,2014,412.0
BEL,Belgium,2014,0.0
BEL,Belgium,2014,217.0
BEL,Belgium,2014,0.0
BEL,Belgium,2014,236.0
BEL,Belgium,2014,290.0
BEL,Belgium,2014,290.0
BEL,Belgium,2014,30.0
BEL,Belgium,2014,132.0
BEL,Belgium,2014,204.0
BEL,Belgium,2014,0.0
BEL,Belgium,2014,0.0
BEL,Belgium,2014,244.0
BEL,Belgium,2014,8.0
BEL,Belgium,2014,204.0
BEL,Belgium,2014,195.0
BEL,Belgium,2014,132.0
BEL,Belgium,2014,17.44
BEL,Belgium,2014,0.72
BEL,Belgium,2014,25.94
BEL,Belgium,2014,0.0
BEL,Belgium,2014,2.68
BEL,Belgium,2014,2.68
BEL,Belgium,2014,11.81
BEL,Belgium,2014,21.82
BEL,Belgium,2014,11.81
BEL,Belgium,2014,0.0
BEL,Belgium,2014,0.0
BEL,Belgium,2014,0.0
BEL,Belgium,2014,18.25
BEL,Belgium,2014,21.11
BEL,Belgium,2014,18.25
BEL,Belgium,2014,25.94
BEL,Belgium,2014,36.85
BEL,Belgium,2014,19.41
BEL,Belgium,2015,29.0
BEL,Belgium,2015,406.0
BEL,Belgium,2015,0.0
BEL,Belgium,2015,211.0
BEL,Belgium,2015,0.0
BEL,Belgium,2015,258.0
BEL,Belgium,2015,290.0
BEL,Belgium,2015,290.0
BEL,Belgium,2015,29.0
BEL,Belgium,2015,132.0
BEL,Belgium,2015,204.0
BEL,Belgium,2015,0.0
BEL,Belgium,2015,0.0
BEL,Belgium,2015,266.0
BEL,Belgium,2015,8.0
BEL,Belgium,2015,204.0
BEL,Belgium,2015,195.0
BEL,Belgium,2015,132.0
BEL,Belgium,2015,17.35
BEL,Belgium,2015,0.71
BEL,Belgium,2015,25.81
BEL,Belgium,2015,0.0
BEL,Belgium,2015,2.58
BEL,Belgium,2015,2.58
BEL,Belgium,2015,11.75
BEL,Belgium,2015,23.67
BEL,Belgium,2015,11.75
BEL,Belgium,2015,0.0
BEL,Belgium,2015,0.0
BEL,Belgium,2015,0.0
BEL,Belgium,2015,18.15
BEL,Belgium,2015,22.96
BEL,Belgium,2015,18.15
BEL,Belgium,2015,25.81
BEL,Belgium,2015,36.13
BEL,Belgium,2015,18.78
BEL,Belgium,2016,24.0
BEL,Belgium,2016,417.0
BEL,Belgium,2016,0.0
BEL,Belgium,2016,218.0
BEL,Belgium,2016,0.0
BEL,Belgium,2016,262.0
BEL,Belgium,2016,290.0
BEL,Belgium,2016,290.0
BEL,Belgium,2016,24.0
BEL,Belgium,2016,132.0
BEL,Belgium,2016,201.0
BEL,Belgium,2016,0.0
BEL,Belgium,2016,0.0
BEL,Belgium,2016,271.0
BEL,Belgium,2016,9.0
BEL,Belgium,2016,201.0
BEL,Belgium,2016,199.0
BEL,Belgium,2016,132.0
BEL,Belgium,2016,17.62
BEL,Belgium,2016,0.8
BEL,Belgium,2016,25.68
BEL,Belgium,2016,0.0
BEL,Belgium,2016,2.12
BEL,Belgium,2016,2.12
BEL,Belgium,2016,11.69
BEL,Belgium,2016,23.99
BEL,Belgium,2016,11.69
BEL,Belgium,2016,0.0
BEL,Belgium,2016,0.0
BEL,Belgium,2016,0.0
BEL,Belgium,2016,17.8
BEL,Belgium,2016,23.2
BEL,Belgium,2016,17.8
BEL,Belgium,2016,25.68
BEL,Belgium,2016,36.92
BEL,Belgium,2016,19.3
BEL,Belgium,2017,30.0
BEL,Belgium,2017,416.0
BEL,Belgium,2017,0.0
BEL,Belgium,2017,213.0
BEL,Belgium,2017,0.0
BEL,Belgium,2017,262.0
BEL,Belgium,2017,292.0
BEL,Belgium,2017,292.0
BEL,Belgium,2017,30.0
BEL,Belgium,2017,132.0
BEL,Belgium,2017,209.0
BEL,Belgium,2017,0.0
BEL,Belgium,2017,271.0
BEL,Belgium,2017,9.0
BEL,Belgium,2017,209.0
BEL,Belgium,2017,203.0
BEL,Belgium,2017,0.0
BEL,Belgium,2017,132.0
BEL,Belgium,2017,18.42
BEL,Belgium,2017,17.89
BEL,Belgium,2017,0.79
BEL,Belgium,2017,25.73
BEL,Belgium,2017,0.0
BEL,Belgium,2017,2.64
BEL,Belgium,2017,2.64
BEL,Belgium,2017,11.63
BEL,Belgium,2017,23.88
BEL,Belgium,2017,11.63
BEL,Belgium,2017,0.0
BEL,Belgium,2017,0.0
BEL,Belgium,2017,0.0
BEL,Belgium,2017,23.09
BEL,Belgium,2017,18.42
BEL,Belgium,2017,25.73
BEL,Belgium,2017,36.66
BEL,Belgium,2017,18.77
BEL,Belgium,2018,30.0
BEL,Belgium,2018,412.0
BEL,Belgium,2018,0.0
BEL,Belgium,2018,203.0
BEL,Belgium,2018,0.0
BEL,Belgium,2018,264.0
BEL,Belgium,2018,283.0
BEL,Belgium,2018,283.0
BEL,Belgium,2018,30.0
BEL,Belgium,2018,133.0
BEL,Belgium,2018,0.0
BEL,Belgium,2018,273.0
BEL,Belgium,2018,9.0
BEL,Belgium,2018,209.0
BEL,Belgium,2018,0.0
BEL,Belgium,2018,133.0
BEL,Belgium,2018,18.33
BEL,Belgium,2018,0.79
BEL,Belgium,2018,24.82
BEL,Belgium,2018,0.0
BEL,Belgium,2018,2.63
BEL,Belgium,2018,2.63
BEL,Belgium,2018,11.66
BEL,Belgium,2018,23.94
BEL,Belgium,2018,11.66
BEL,Belgium,2018,0.0
BEL,Belgium,2018,0.0
BEL,Belgium,2018,0.0
BEL,Belgium,2018,23.15
BEL,Belgium,2018,24.82
BEL,Belgium,2018,36.13
BEL,Belgium,2018,17.8
BEL,Belgium,2019,33.0
BEL,Belgium,2019,395.0
BEL,Belgium,2019,0.0
BEL,Belgium,2019,203.0
BEL,Belgium,2019,0.0
BEL,Belgium,2019,269.0
BEL,Belgium,2019,33.0
BEL,Belgium,2019,132.0
BEL,Belgium,2019,0.0
BEL,Belgium,2019,277.0
BEL,Belgium,2019,8.0
BEL,Belgium,2019,192.0
BEL,Belgium,2019,0.0
BEL,Belgium,2019,132.0
BEL,Belgium,2019,16.75
BEL,Belgium,2019,0.7
BEL,Belgium,2019,0.0
BEL,Belgium,2019,2.88
BEL,Belgium,2019,2.88
BEL,Belgium,2019,11.52
BEL,Belgium,2019,24.17
BEL,Belgium,2019,11.52
BEL,Belgium,2019,0.0
BEL,Belgium,2019,0.0
BEL,Belgium,2019,0.0
BEL,Belgium,2019,23.47
BEL,Belgium,2019,34.46
BEL,Belgium,2019,17.71
BGR,Bulgaria,2000,38.0
BGR,Bulgaria,2000,23.0
BGR,Bulgaria,2000,2.82
BGR,Bulgaria,2000,4.65
BGR,Bulgaria,2001,39.0
BGR,Bulgaria,2001,23.0
BGR,Bulgaria,2001,2.87
BGR,Bulgaria,2001,4.87
BGR,Bulgaria,2002,24.0
BGR,Bulgaria,2002,23.0
BGR,Bulgaria,2002,42.0
BGR,Bulgaria,2002,3.06
BGR,Bulgaria,2002,5.36
BGR,Bulgaria,2002,2.93
BGR,Bulgaria,2003,23.0
BGR,Bulgaria,2003,20.0
BGR,Bulgaria,2003,53.0
BGR,Bulgaria,2003,2.96
BGR,Bulgaria,2003,6.82
BGR,Bulgaria,2003,2.57
BGR,Bulgaria,2004,25.0
BGR,Bulgaria,2004,12.0
BGR,Bulgaria,2004,62.0
BGR,Bulgaria,2004,3.24
BGR,Bulgaria,2004,8.03
BGR,Bulgaria,2004,1.56
BGR,Bulgaria,2005,53.0
BGR,Bulgaria,2005,25.0
BGR,Bulgaria,2005,15.0
BGR,Bulgaria,2005,121.0
BGR,Bulgaria,2005,3.0
BGR,Bulgaria,2005,28.0
BGR,Bulgaria,2005,6.0
BGR,Bulgaria,2005,68.0
BGR,Bulgaria,2005,21.0
BGR,Bulgaria,2005,3.26
BGR,Bulgaria,2005,8.88
BGR,Bulgaria,2005,0.78
BGR,Bulgaria,2005,3.66
BGR,Bulgaria,2005,0.39
BGR,Bulgaria,2005,2.74
BGR,Bulgaria,2005,15.8
BGR,Bulgaria,2005,1.96
BGR,Bulgaria,2005,6.92
BGR,Bulgaria,2006,58.0
BGR,Bulgaria,2006,26.0
BGR,Bulgaria,2006,16.0
BGR,Bulgaria,2006,134.0
BGR,Bulgaria,2006,1.0
BGR,Bulgaria,2006,27.0
BGR,Bulgaria,2006,8.0
BGR,Bulgaria,2006,76.0
BGR,Bulgaria,2006,24.0
BGR,Bulgaria,2006,3.42
BGR,Bulgaria,2006,10.0
BGR,Bulgaria,2006,1.05
BGR,Bulgaria,2006,3.55
BGR,Bulgaria,2006,0.13
BGR,Bulgaria,2006,3.16
BGR,Bulgaria,2006,17.63
BGR,Bulgaria,2006,2.1
BGR,Bulgaria,2006,7.63
BGR,Bulgaria,2007,55.0
BGR,Bulgaria,2007,25.0
BGR,Bulgaria,2007,16.0
BGR,Bulgaria,2007,146.0
BGR,Bulgaria,2007,0.0
BGR,Bulgaria,2007,25.0
BGR,Bulgaria,2007,8.0
BGR,Bulgaria,2007,91.0
BGR,Bulgaria,2007,24.0
BGR,Bulgaria,2007,3.31
BGR,Bulgaria,2007,12.06
BGR,Bulgaria,2007,1.06
BGR,Bulgaria,2007,3.31
BGR,Bulgaria,2007,0.0
BGR,Bulgaria,2007,3.18
BGR,Bulgaria,2007,19.35
BGR,Bulgaria,2007,2.12
BGR,Bulgaria,2007,7.29
BGR,Bulgaria,2008,61.0
BGR,Bulgaria,2008,25.0
BGR,Bulgaria,2008,13.0
BGR,Bulgaria,2008,171.0
BGR,Bulgaria,2008,0.0
BGR,Bulgaria,2008,25.0
BGR,Bulgaria,2008,11.0
BGR,Bulgaria,2008,110.0
BGR,Bulgaria,2008,24.0
BGR,Bulgaria,2008,3.34
BGR,Bulgaria,2008,14.68
BGR,Bulgaria,2008,1.47
BGR,Bulgaria,2008,3.34
BGR,Bulgaria,2008,0.0
BGR,Bulgaria,2008,3.2
BGR,Bulgaria,2008,22.82
BGR,Bulgaria,2008,1.73
BGR,Bulgaria,2008,8.14
BGR,Bulgaria,2009,63.0
BGR,Bulgaria,2009,18.0
BGR,Bulgaria,2009,203.0
BGR,Bulgaria,2009,12.0
BGR,Bulgaria,2009,140.0
BGR,Bulgaria,2009,30.0
BGR,Bulgaria,2009,18.81
BGR,Bulgaria,2009,1.61
BGR,Bulgaria,2009,4.03
BGR,Bulgaria,2009,27.27
BGR,Bulgaria,2009,2.42
BGR,Bulgaria,2009,8.46
BGR,Bulgaria,2010,75.0
BGR,Bulgaria,2010,19.0
BGR,Bulgaria,2010,16.0
BGR,Bulgaria,2010,224.0
BGR,Bulgaria,2010,1.0
BGR,Bulgaria,2010,20.0
BGR,Bulgaria,2010,15.0
BGR,Bulgaria,2010,149.0
BGR,Bulgaria,2010,31.0
BGR,Bulgaria,2010,2.57
BGR,Bulgaria,2010,20.15
BGR,Bulgaria,2010,2.03
BGR,Bulgaria,2010,2.7
BGR,Bulgaria,2010,0.14
BGR,Bulgaria,2010,4.19
BGR,Bulgaria,2010,30.29
BGR,Bulgaria,2010,2.16
BGR,Bulgaria,2010,10.14
BGR,Bulgaria,2011,60.0
BGR,Bulgaria,2011,72.0
BGR,Bulgaria,2011,19.0
BGR,Bulgaria,2011,28.0
BGR,Bulgaria,2011,2.0
BGR,Bulgaria,2011,215.0
BGR,Bulgaria,2011,6.0
BGR,Bulgaria,2011,0.0
BGR,Bulgaria,2011,0.0
BGR,Bulgaria,2011,37.0
BGR,Bulgaria,2011,79.0
BGR,Bulgaria,2011,19.0
BGR,Bulgaria,2011,151.0
BGR,Bulgaria,2011,43.0
BGR,Bulgaria,2011,18.0
BGR,Bulgaria,2011,155.0
BGR,Bulgaria,2011,46.0
BGR,Bulgaria,2011,2.0
BGR,Bulgaria,2011,2.59
BGR,Bulgaria,2011,21.09
BGR,Bulgaria,2011,0.27
BGR,Bulgaria,2011,2.45
BGR,Bulgaria,2011,0.27
BGR,Bulgaria,2011,2.59
BGR,Bulgaria,2011,0.0
BGR,Bulgaria,2011,5.04
BGR,Bulgaria,2011,0.0
BGR,Bulgaria,2011,9.8
BGR,Bulgaria,2011,6.26
BGR,Bulgaria,2011,29.26
BGR,Bulgaria,2011,3.81
BGR,Bulgaria,2011,5.85
BGR,Bulgaria,2011,0.82
BGR,Bulgaria,2011,20.55
BGR,Bulgaria,2011,8.17
BGR,Bulgaria,2011,10.75
BGR,Bulgaria,2012,71.0
BGR,Bulgaria,2012,100.0
BGR,Bulgaria,2012,20.0
BGR,Bulgaria,2012,35.0
BGR,Bulgaria,2012,2.0
BGR,Bulgaria,2012,235.0
BGR,Bulgaria,2012,0.0
BGR,Bulgaria,2012,0.0
BGR,Bulgaria,2012,0.0
BGR,Bulgaria,2012,36.0
BGR,Bulgaria,2012,96.0
BGR,Bulgaria,2012,20.0
BGR,Bulgaria,2012,196.0
BGR,Bulgaria,2012,36.0
BGR,Bulgaria,2012,19.0
BGR,Bulgaria,2012,164.0
BGR,Bulgaria,2012,54.0
BGR,Bulgaria,2012,2.0
BGR,Bulgaria,2012,2.74
BGR,Bulgaria,2012,22.45
BGR,Bulgaria,2012,0.27
BGR,Bulgaria,2012,2.6
BGR,Bulgaria,2012,0.27
BGR,Bulgaria,2012,2.74
BGR,Bulgaria,2012,0.0
BGR,Bulgaria,2012,4.93
BGR,Bulgaria,2012,0.0
BGR,Bulgaria,2012,13.69
BGR,Bulgaria,2012,7.39
BGR,Bulgaria,2012,32.17
BGR,Bulgaria,2012,4.79
BGR,Bulgaria,2012,4.93
BGR,Bulgaria,2012,0.0
BGR,Bulgaria,2012,26.83
BGR,Bulgaria,2012,9.72
BGR,Bulgaria,2012,13.14
BGR,Bulgaria,2013,80.0
BGR,Bulgaria,2013,101.0
BGR,Bulgaria,2013,20.0
BGR,Bulgaria,2013,26.0
BGR,Bulgaria,2013,3.0
BGR,Bulgaria,2013,249.0
BGR,Bulgaria,2013,0.0
BGR,Bulgaria,2013,1.0
BGR,Bulgaria,2013,0.0
BGR,Bulgaria,2013,37.0
BGR,Bulgaria,2013,96.0
BGR,Bulgaria,2013,20.0
BGR,Bulgaria,2013,197.0
BGR,Bulgaria,2013,37.0
BGR,Bulgaria,2013,27.0
BGR,Bulgaria,2013,169.0
BGR,Bulgaria,2013,53.0
BGR,Bulgaria,2013,2.0
BGR,Bulgaria,2013,2.75
BGR,Bulgaria,2013,23.26
BGR,Bulgaria,2013,0.28
BGR,Bulgaria,2013,3.72
BGR,Bulgaria,2013,0.41
BGR,Bulgaria,2013,2.75
BGR,Bulgaria,2013,0.0
BGR,Bulgaria,2013,5.09
BGR,Bulgaria,2013,0.14
BGR,Bulgaria,2013,13.9
BGR,Bulgaria,2013,7.3
BGR,Bulgaria,2013,34.27
BGR,Bulgaria,2013,3.58
BGR,Bulgaria,2013,5.09
BGR,Bulgaria,2013,0.0
BGR,Bulgaria,2013,27.12
BGR,Bulgaria,2013,11.01
BGR,Bulgaria,2013,13.21
BGR,Bulgaria,2014,204.0
BGR,Bulgaria,2014,67.0
BGR,Bulgaria,2014,100.0
BGR,Bulgaria,2014,27.0
BGR,Bulgaria,2014,27.0
BGR,Bulgaria,2014,2.0
BGR,Bulgaria,2014,247.0
BGR,Bulgaria,2014,0.0
BGR,Bulgaria,2014,0.0
BGR,Bulgaria,2014,0.0
BGR,Bulgaria,2014,52.0
BGR,Bulgaria,2014,104.0
BGR,Bulgaria,2014,27.0
BGR,Bulgaria,2014,52.0
BGR,Bulgaria,2014,24.0
BGR,Bulgaria,2014,180.0
BGR,Bulgaria,2014,51.0
BGR,Bulgaria,2014,2.0
BGR,Bulgaria,2014,14.4
BGR,Bulgaria,2014,3.74
BGR,Bulgaria,2014,24.92
BGR,Bulgaria,2014,0.28
BGR,Bulgaria,2014,3.32
BGR,Bulgaria,2014,0.28
BGR,Bulgaria,2014,3.74
BGR,Bulgaria,2014,0.0
BGR,Bulgaria,2014,0.0
BGR,Bulgaria,2014,13.84
BGR,Bulgaria,2014,7.06
BGR,Bulgaria,2014,34.19
BGR,Bulgaria,2014,3.74
BGR,Bulgaria,2014,7.2
BGR,Bulgaria,2014,0.0
BGR,Bulgaria,2014,28.24
BGR,Bulgaria,2014,9.27
BGR,Bulgaria,2014,7.2
BGR,Bulgaria,2015,213.0
BGR,Bulgaria,2015,64.0
BGR,Bulgaria,2015,109.0
BGR,Bulgaria,2015,24.0
BGR,Bulgaria,2015,21.0
