STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPREXCLA,Doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2016,,91.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPREXCLA,Doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2018,,97.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,USA,United States,A,Annual,RHPGOASK,Regular doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2010,,85.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2012,,82.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2013,,86,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2014,,86.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2015,,91.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2016,,87.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2019,,92.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2021,,92.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUT,Austria,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2014,,2.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUT,Austria,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2019,,3.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NZL,New Zealand,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2011,,89.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NZL,New Zealand,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2013,,88.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NZL,New Zealand,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2014,,90.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NZL,New Zealand,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2015,,88.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,BEL,Belgium,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2013,,97.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2014,,85.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2016,,79.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2018,,91.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2010,,3.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2013,,2.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2016,,1.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2020,,4.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2010,,90.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2016,,88.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2020,,91.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2005,,7.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2007,,5.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2009,,7.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2012,,5.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2014,,4.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2016,,2.2,,,,_Z,Not applicable,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2018,,3.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2021,,5.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2016,,9.9,,,,_Z,Not applicable,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2017,,4.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2020,,4.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2021,,3.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2022,,4.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2014,,90.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2016,,87.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2018,,92.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2021,,89.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2010,,4.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2013,,3.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2016,,4.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,BOUNDUCI,Confidence interval upper bound,2020,,4.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,RHPGOASK,Regular doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2012,,81.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,RHPGOASK,Regular doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2013,,80.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,RHPGOASK,Regular doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2014,,85.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,RHPGOASK,Regular doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2015,,89.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,RHPGOASK,Regular doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2016,,86.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,RHPGOASK,Regular doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2019,,89.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,BEL,Belgium,A,Annual,HPRGOASK,Doctor giving opportunity to ask questions or raise concerns,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,VALUEW,Weighted value,2013,,97.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GRC,Greece,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2020,,51.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2010,,1.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2013,,0.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2016,,0.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2020,,3.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2018,,2.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2019,,2.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2020,,1.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2021,,2.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,KOR,Korea,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2022,,2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2010,,15.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2012,,5.4,,,,_Z,Not applicable,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2013,,3.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2014,,3.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2015,,4.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2016,,9.3,,,,_Z,Not applicable,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2018,,3.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
