STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,OWNERSHIP_TYPE,Hospital type,HEALTH_FUNCTION,Healthcare function,CARE_TYPE,Care type,MEDICAL_TECH,Medical technology,HEALTH_CARE_PROVIDER,Healthcare provider,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,KOR,Korea,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,1806798,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,KOR,Korea,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,1910731,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,29,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,235885,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,232436,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,232737,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,242113,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,245338,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,258471,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,285288,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,277840,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,273143,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,181,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,90,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,0,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,171,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,363,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,365,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,365,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,85241,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,97685,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,97085,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,IRL,Ireland,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,100536,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,0,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBO_ICU_A_GT95,Adult intensive care unit (ICU) hospital bed occupancy over 95%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,42,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,18,,,,B,Time series break,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HUN,Hungary,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,77,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,DEU,Germany,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,7279221,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,DEU,Germany,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,7353867,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,DEU,Germany,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,7344083,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,DEU,Germany,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6993275,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,DEU,Germany,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6585761,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,DEU,Germany,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6303234,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,DEU,Germany,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6341303,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,DEU,Germany,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,5962552,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,FRA,France,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,5370853,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,FRA,France,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,5471088,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,FRA,France,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,5493615,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,FRA,France,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,5562494,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,FRA,France,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,5556458,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,TUR,Türkiye,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,5156854,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,ISR,Israel,HBO_ICU_A_GT80,Adult intensive care unit (ICU) hospital bed occupancy over 80%,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,0,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,134594,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,136982,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,136380,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,113847,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,D,Days,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,109420,,,,D,Definition differs,,,,,,,,
